X,Y,PHI
5.75304,-0.0513473,-0.0526364
5.79713,-0.0536697,-0.0536852
5.84102,-0.0560284,-0.0547534
5.88761,-0.0585819,-0.0559106
5.9296,-0.0609321,-0.0569418
5.98883,-0.0643083,-0.0583466
6.03392,-0.0669423,-0.0593573
6.06166,-0.0685907,-0.0599389
6.10331,-0.0710901,-0.0607338
6.14735,-0.073768,-0.0614855
6.20189,-0.0771258,-0.0623254
6.23737,-0.0793398,-0.0628033
6.27943,-0.0819852,-0.0633176
6.32446,-0.0848398,-0.0638021
6.36995,-0.0877464,-0.0642719
6.42089,-0.0910249,-0.0647566
6.47233,-0.0943604,-0.0652158
6.51344,-0.0970454,-0.0655613
6.55011,-0.0994529,-0.0658639
6.59519,-0.102427,-0.066217
6.67655,-0.107822,-0.0667875
6.68574,-0.108437,-0.0668402
6.73169,-0.111512,-0.0670553
6.77771,-0.114603,-0.0671933
6.82321,-0.117665,-0.0672458
6.86844,-0.120711,-0.0672281
6.93713,-0.125336,-0.0670768
6.95977,-0.126857,-0.0669841
7.00555,-0.129928,-0.0667422
7.05197,-0.133031,-0.0664339
7.11006,-0.136896,-0.0659678
7.15298,-0.139731,-0.0655782
7.18989,-0.142155,-0.0652077
7.23564,-0.145143,-0.0647067
7.28208,-0.148151,-0.0641544
7.33526,-0.151568,-0.0634925
7.38758,-0.154894,-0.0627998
7.42615,-0.15732,-0.062256
7.47211,-0.160185,-0.0615681
7.51628,-0.162908,-0.0608539
7.56939,-0.166144,-0.0599266
7.61187,-0.168692,-0.0591311
7.66001,-0.171542,-0.0581671
7.70971,-0.174436,-0.0570913
7.75883,-0.177244,-0.0559465
7.82287,-0.18083,-0.0543477
7.88101,-0.183993,-0.0527785
7.90799,-0.185418,-0.0520022
7.95,-0.187605,-0.050711
7.99958,-0.190122,-0.049068
8.05055,-0.192624,-0.0472885
8.10179,-0.195049,-0.0453968
8.158,-0.197603,-0.0432176
8.20199,-0.199505,-0.0414399
8.25674,-0.201775,-0.0391518
8.29971,-0.203459,-0.0372881
8.3562,-0.205566,-0.0347493
8.40275,-0.207184,-0.0325777
8.45187,-0.208785,-0.0302137
8.50684,-0.210446,-0.0275008
8.55959,-0.211897,-0.0248209
8.60583,-0.213045,-0.0224151
8.66093,-0.214281,-0.0194559
8.70972,-0.21523,-0.0167525
8.76908,-0.216224,-0.0133519
8.81895,-0.21689,-0.0104063
8.87237,-0.217446,-0.00715054
8.92258,-0.217805,-0.00398162
8.97201,-0.218002,-0.000760663
9.02482,-0.218042,0.00281121
9.08593,-0.21787,0.00709943
9.13191,-0.217544,0.0104491
9.1829,-0.217011,0.0142941
