0.5,0.5,
-0.0533824,1.05338,
-0.190985,1.19098,
-0.223308,1.22331,
-0.261106,1.26111,
-0.298421,1.29842,
-0.325928,1.32593,
-0.342551,1.34255,
-0.351436,1.35144,
-0.355856,1.35586,
-0.357964,1.35796,
-0.358944,1.35894,
-0.359392,1.35939,
-0.359595,1.3596,
-0.359686,1.35969,
-0.359726,1.35973,
-0.359744,1.35974,
-0.359752,1.35975,
-0.359756,1.35976,
-0.359757,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
-0.359758,1.35976,
