time_stamp,steering_wheel_angle,speed,yaw_rate,lateral_acc
3233057364,4.0625,3.38542,-0.00327249,0.09375
3233077944,5.25,3.36806,-0.00327249,0.09375
3233098402,6.5625,3.35069,-0.00327249,0.09375
3233117314,7.25,3.33767,-0.00327249,0.09375
3233139429,9.5625,3.32467,-0.00109083,0.09375
3233158967,11.25,3.30728,0,0.09375
3233182988,13.1875,3.29428,0.00109083,0.09375
3233202181,15.375,3.27692,0.00436332,0
3233219877,17.6875,3.25522,0.00763582,0
3233250284,20.1875,3.22917,0.00981748,0.09375
3233257161,22.75,3.21181,0.01309,0.09375
3233277543,25.6875,3.19444,0.0163625,0.1875
3233297356,28.75,3.17708,0.019635,0.1875
3233317222,32.1875,3.15539,0.0218166,0.1875
3233337436,35.5625,3.12933,0.0250891,0.28125
3233359838,39.375,3.10331,0.0283616,0.390625
3233390267,43.5,3.07725,0.0316341,0.390625
3233398813,47.75,3.04689,0.0338158,0.390625
3233417149,50.0625,3.02083,0.0381791,0.484375
3233437393,56.875,2.99478,0.0414516,0.484375
3233457629,61.5625,2.96442,0.0458149,0.484375
3233477960,66.5625,2.93403,0.0501782,0.578125
3233497274,71.75,2.908,0.0556324,0.578125
3233518878,76.875,2.88194,0.0610865,0.671875
3233537236,81.875,2.85156,0.0676315,0.671875
3233557356,87.1875,2.82553,0.0730857,0.671875
3233577407,92.5,2.79947,0.0785398,0.78125
3233598245,97.6875,2.7691,0.0850848,0.78125
3233624361,100.188,2.74306,0.090539,0.78125
3233653101,107.688,2.71701,0.0970839,0.78125
3233656969,112.562,2.69965,0.101447,0.875
3233678709,117.188,2.68229,0.106901,0.875
3233697669,119.5,2.66927,0.113446,0.875
3233717691,123.688,2.66059,0.11781,0.96875
3233737204,129.375,2.64323,0.123264,0.96875
3233757697,132.75,2.61719,0.127627,0.96875
3233777118,136,2.59114,0.131991,0.96875
3233811615,139.062,2.57378,0.136354,0.96875
3233817482,142.25,2.56076,0.141808,0.875
3233837280,145.375,2.55208,0.14399,0.875
3233866743,148.25,2.53906,0.147262,0.875
3233878082,151.188,2.53038,0.150535,0.78125
3233899730,154.188,2.5217,0.152716,0.78125
3233917067,155.562,2.51302,0.154898,0.671875
3233937539,160.188,2.50868,0.15817,0.671875
3233962634,163.25,2.50434,0.161443,0.671875
3233977311,166.562,2.5,0.164715,0.578125
3234001689,169.875,2.49132,0.166897,0.578125
3234018761,173.562,2.48264,0.17017,0.484375
3234061006,181,2.46962,0.176715,0.484375
3234077075,184.75,2.46528,0.179987,0.484375
3234098739,188.75,2.46094,0.18435,0.484375
3234118153,192.75,2.46094,0.186532,0.484375
3234137001,194.75,2.4566,0.189805,0.484375
3234168437,200.688,2.45226,0.193077,0.578125
3234177778,204.5,2.45226,0.19635,0.671875
3234197115,208.062,2.45226,0.200713,0.671875
3234225003,211.875,2.44792,0.205076,0.78125
3234251182,215.562,2.44792,0.208349,0.875
3234256967,219.375,2.44358,0.211621,0.875
3234279565,223.062,2.44358,0.214894,0.96875
3234297075,226.562,2.43924,0.219257,0.96875
3234317074,229.875,2.41753,0.221439,1.07812
3234336964,232.75,2.37413,0.222529,0.96875
3234357497,235.562,2.36545,0.220348,0.875
3234378919,238.688,2.41319,0.218166,0.78125
3234397385,242.062,2.44358,0.218166,0.96875
3234418922,245.75,2.46094,0.225802,1.35938
3234437716,247.25,2.44358,0.233438,1.65625
3234467196,251.875,2.46528,0.245437,1.5625
3234479839,254.562,2.49566,0.250891,1.17188
3234498809,257.875,2.49132,0.259618,0.78125
3234517252,260.5,2.46094,0.265072,0.578125
3234537993,262.875,2.44792,0.27598,0.28125
3234556902,265.062,2.44792,0.282525,-0.09375
3234582730,267.188,2.44358,0.286888,-0.390625
3234621582,268.75,2.42188,0.286888,-0.28125
3234643878,271.688,2.35243,0.281434,0.578125
3234658808,273.562,2.35677,0.274889,0.96875
3234677544,275.5,2.37413,0.263981,1.17188
3234703174,277.5,2.38715,0.260709,1.46875
3234717704,279.5,2.37847,0.257436,1.65625
3234736923,281.5,2.37847,0.26289,1.65625
3234760332,283.188,2.38715,0.270526,1.65625
3234778010,284.75,2.38715,0.282525,1.46875
3234796942,286.5,2.36545,0.290161,1.35938
3234816716,287.25,2.36111,0.296706,1.26562
3234845135,289.688,2.36545,0.297797,1.17188
3234869015,291.062,2.37413,0.297797,1.07812
3234876776,292.25,2.37847,0.292343,0.96875
3234896926,293.188,2.38281,0.290161,0.78125
3234916945,293.5,2.39149,0.286888,0.671875
3234938939,293.875,2.40017,0.287979,0.484375
3234959835,294,2.40451,0.28907,0.390625
3234976704,294,2.40451,0.294524,0.1875
3234996793,293.875,2.41319,0.299978,0.09375
3235017778,293.875,2.41319,0.305433,0.09375
3235053281,293.875,2.42188,0.308705,0
3235058276,293.75,2.42622,0.311978,0.09375
3235078286,293.875,2.43924,0.313068,0.09375
3235096517,293.875,2.44358,0.314159,0.1875
3235116570,294,2.45226,0.314159,0.1875
3235137219,294.062,2.45226,0.314159,0.1875
3235157986,294.562,2.44792,0.313068,0.28125
3235186478,294.75,2.44358,0.311978,0.28125
3235196858,295,2.43924,0.311978,0.390625
3235217370,295.062,2.43489,0.311978,0.484375
3235247394,295.188,2.43056,0.310887,0.578125
3235264316,295.188,2.42622,0.308705,0.671875
3235276458,295.188,2.42622,0.307614,0.78125
3235296497,295.188,2.42188,0.306523,0.875
3235317867,295.188,2.41753,0.305433,0.96875
3235337586,295.188,2.41319,0.304342,0.96875
3235368446,295.375,2.40451,0.305433,0.96875
3235376973,295.562,2.40017,0.305433,0.96875
3235396813,295.875,2.39583,0.306523,0.96875
3235416585,296.375,2.39149,0.306523,0.96875
3235437785,296.688,2.38715,0.303251,0.875
3235456747,297.875,2.37847,0.296706,0.78125
3235476357,298.75,2.36111,0.290161,0.671875
3235497595,300,2.33073,0.281434,0.671875
3235516752,300.688,2.30903,0.277071,0.671875
3235539528,302.188,2.29601,0.27598,0.78125
3235564345,304.875,2.28299,0.279253,0.671875
3235576339,306.75,2.26997,0.283616,0.578125
3235606842,308.75,2.28299,0.292343,0.484375
3235617723,310.75,2.30469,0.301069,0.390625
3235641298,311.875,2.33073,0.314159,0.28125
3235656308,315.062,2.35243,0.323977,0.09375
3235676910,317.25,2.37413,0.332703,0
3235697641,319.5,2.37847,0.337067,-0.1875
3235719566,320.562,2.37413,0.337067,-0.1875
3235739601,322.688,2.38281,0.337067,-0.1875
3235757893,326,2.39149,0.334885,-0.09375
3235776237,328.25,2.37847,0.332703,0
3235797837,330.75,2.36111,0.331613,0.09375
3235818376,332,2.34375,0.331613,0.09375
3235836530,334.375,2.32639,0.334885,0.390625
3235857520,338,2.30903,0.334885,0.390625
3235876442,340.562,2.28733,0.338158,0.484375
3235896402,343.25,2.26562,0.339248,0.578125
3235917601,345.875,2.24392,0.342521,0.671875
3235936276,347.188,2.22656,0.339248,0.671875
3235956508,350.75,2.21354,0.32834,0.875
3235976993,353.062,2.19618,0.32834,0.875
3235997290,355.25,2.18316,0.320704,1.07812
3236024333,357.062,2.17882,0.314159,1.26562
3236057226,360.188,2.17448,0.299978,1.5625
3236085713,361.5,2.17882,0.296706,1.76562
3236096438,362.562,2.1875,0.298888,1.95312
3236116312,363.062,2.19618,0.306523,2.15625
3236138910,364,2.20486,0.319613,2.15625
3236170248,365.188,2.21354,0.335976,2.04688
3236177696,366.062,2.22222,0.350157,1.95312
3236198158,367,2.22656,0.364337,1.65625
3236216831,368.062,2.2309,0.377427,1.46875
3236245161,368.562,2.2309,0.385063,1.17188
3236256310,370.5,2.22656,0.387245,0.671875
3236276547,372,2.22222,0.383972,0.28125
3236296041,373.5,2.21354,0.376337,0
3236316077,374.375,2.19618,0.36761,-0.28125
3236337619,376.062,2.18316,0.358883,-0.578125
3236359026,378.688,2.17014,0.350157,-0.671875
3236389279,380.25,2.15278,0.342521,-0.78125
3236408189,381.75,2.13542,0.337067,-0.78125
3236417459,383.188,2.12674,0.333794,-0.578125
3236436143,383.75,2.11806,0.333794,-0.390625
3236465027,385.5,2.11372,0.334885,-0.1875
3236476719,386.375,2.10503,0.338158,0
3236495927,387,2.10503,0.342521,0.28125
3236516425,387.25,2.09636,0.346884,0.484375
3236538690,387.375,2.09201,0.351248,0.78125
3236570877,387.375,2.08767,0.355611,0.96875
3236576267,387.375,2.08333,0.358883,1.07812
3236595991,387.188,2.07899,0.359974,1.17188
3236615957,387.062,2.07465,0.359974,1.17188
3236650262,387,2.06597,0.357792,1.26562
3236664974,386.688,2.05729,0.35452,1.17188
3236676866,386.375,2.05295,0.351248,1.17188
3236697263,386.062,2.04861,0.346884,1.07812
3236717379,385.875,2.04861,0.343612,1.07812
3236736514,385.5,2.04427,0.339248,0.96875
3236760777,385,2.03993,0.338158,0.96875
3236775869,384.688,2.03993,0.337067,0.875
3236796255,384.375,2.03993,0.338158,0.78125
3236817218,384.062,2.03993,0.340339,0.671875
3236841094,383.875,2.03993,0.343612,0.578125
3236856768,383.688,2.03559,0.345793,0.578125
3236876352,383.562,2.03125,0.347975,0.390625
3236895996,383.562,2.03559,0.347975,0.28125
3236916123,383.562,2.03559,0.349066,0.09375
3236942685,383.5,2.03125,0.347975,0
3236956299,383.5,2.02691,0.346884,0
3236976880,383.5,2.02257,0.344703,-0.09375
3236996132,383.375,2.01823,0.343612,-0.09375
3237016298,383.375,2.01389,0.34143,-0.1875
3237049466,383.188,2.01389,0.339248,-0.09375
3237056191,383,2.00521,0.338158,-0.09375
3237076067,382.688,2.00087,0.337067,0
3237102257,382.375,1.99653,0.334885,0
3237117138,382.062,1.99653,0.333794,0
3237141696,381.875,1.98785,0.332703,0.09375
3237168775,381.062,1.98785,0.332703,0.28125
3237177063,380.5,1.98785,0.331613,0.390625
3237195976,379.688,1.98351,0.331613,0.484375
3237216002,379.375,1.98351,0.331613,0.578125
3237237069,378.5,1.98351,0.330522,0.671875
3237256650,377.062,1.97917,0.330522,0.78125
3237277060,376,1.98351,0.330522,0.78125
3237295924,374.875,1.97917,0.329431,0.78125
3237317912,374.25,1.98351,0.329431,0.78125
3237336579,373.062,1.97917,0.32834,0.78125
3237356338,371.062,1.97917,0.32834,0.671875
3237375582,369.688,1.97917,0.327249,0.671875
3237396200,368.25,1.97483,0.326158,0.578125
3237416543,366.75,1.97483,0.325068,0.484375
3237444288,366,1.97917,0.323977,0.484375
3237456539,363.688,1.97917,0.323977,0.390625
3237476494,362.188,1.97483,0.321795,0.28125
3237495730,360.562,1.97483,0.320704,0.28125
3237515777,359.875,1.97483,0.318523,0.1875
3237541131,358.375,1.97483,0.316341,0.1875
3237556310,356.062,1.97483,0.31525,0.1875
3237585740,354.562,1.97917,0.314159,0.1875
3237596849,352.875,1.97917,0.313068,0.1875
3237615679,351.25,1.97917,0.311978,0.09375
3237639969,350.25,1.98351,0.311978,0.09375
3237659570,347.5,1.98785,0.310887,0.09375
3237679286,345.375,1.98785,0.309796,0.1875
3237695829,343.062,1.99219,0.308705,0.1875
3237717031,340.688,1.99653,0.307614,0.1875
3237735862,339.375,2.00087,0.306523,0.1875
3237756181,335.375,2.00521,0.304342,0.28125
3237778293,332.5,2.01389,0.303251,0.28125
3237797229,329.375,2.01823,0.30216,0.390625
3237815894,327.75,2.02257,0.301069,0.390625
3237856905,319.5,2.03125,0.298888,0.390625
3237875674,316.062,2.03559,0.296706,0.390625
3237896866,312.375,2.04427,0.294524,0.390625
3237916023,310.5,2.04861,0.293433,0.390625
3237940711,304.75,2.05729,0.291252,0.390625
3237970268,300.875,2.06597,0.287979,0.390625
3237975559,297.188,2.07031,0.285798,0.28125
3237996383,293.5,2.07899,0.282525,0.28125
3238015719,289.75,2.08333,0.281434,0.28125
3238040572,288,2.09201,0.278162,0.1875
3238057407,282.688,2.09636,0.277071,0.1875
3238077020,279.062,2.10503,0.274889,0.09375
3238096043,275.562,2.11372,0.273799,0.09375
3238117105,273.875,2.11806,0.270526,0
3238139674,270.5,2.12674,0.268344,0
3238160400,265.375,2.13108,0.265072,0
3238176623,261.875,2.13976,0.261799,0
3238196654,258.5,2.14844,0.259618,0
3238218742,256.688,2.15712,0.257436,0
3238249806,253.062,2.1658,0.256345,-0.09375
3238256134,247.688,2.17448,0.254164,-0.09375
3238275490,244.062,2.18316,0.251982,0
3238295762,242.188,2.19184,0.250891,0
3238316603,236.875,2.20052,0.247619,0
3238336310,235.188,2.20486,0.245437,0
3238356443,230.25,2.21354,0.242164,0
3238376815,227,2.22222,0.238892,0
3238395715,223.75,2.23524,0.235619,0
3238415303,220.562,2.23524,0.232347,0
3238439780,219,2.24826,0.229074,0.09375
3238462525,214.375,2.25694,0.224711,0.09375
3238475781,211.375,2.26128,0.221439,0.09375
3238495717,208.5,2.26128,0.219257,0.09375
3238516625,205.75,2.26997,0.217075,0.09375
3238537569,204.5,2.27864,0.214894,0.09375
3238558527,200.688,2.28733,0.213803,0.09375
3238576037,198.25,2.29601,0.212712,0.09375
3238595393,196.188,2.30469,0.21053,0.1875
3238615624,194.25,2.31337,0.208349,0.1875
3238635706,193.5,2.32205,0.207258,0.1875
3238660202,190.75,2.32639,0.206167,0.1875
3238676042,189.188,2.33941,0.205076,0.1875
3238695140,187.562,2.35243,0.202895,0.09375
3238717890,186.062,2.36111,0.201804,0.09375
3238735730,185.375,2.36979,0.200713,0.09375
3238756704,183,2.37847,0.198531,0.09375
3238775217,181.25,2.38715,0.198531,0.09375
3238795764,180.5,2.39583,0.19744,0
3238815312,177.75,2.40886,0.19635,0
3238835754,176.75,2.42188,0.195259,0
3238856429,173.875,2.43056,0.193077,0
3238875426,171.75,2.43924,0.193077,0
3238896316,169.562,2.44792,0.190895,0
3238916414,167.25,2.46094,0.189805,0.09375
3238935924,164.688,2.46962,0.188714,0.09375
3238956678,161.75,2.48264,0.187623,0.09375
3238985274,158.688,2.48698,0.186532,0.09375
3238995200,155.375,2.49566,0.185441,0.09375
3239015672,153.562,2.50434,0.18326,0.09375
3239046683,148.062,2.51302,0.182169,0.09375
3239055065,144.25,2.52604,0.178896,0.09375
3239075511,140.5,2.53472,0.176715,0.09375
3239095682,136.562,2.5434,0.172351,0
3239115402,132.688,2.55208,0.169079,0
3239135090,130.688,2.56076,0.165806,0
3239157210,125,2.56944,0.161443,-0.09375
3239175423,121.062,2.57812,0.15817,-0.09375
3239196802,119.188,2.58681,0.152716,-0.09375
3239215606,113.5,2.59549,0.149444,-0.09375
3239246527,109.75,2.60417,0.14508,-0.1875
3239260023,106.062,2.61285,0.141808,-0.1875
3239275419,102.375,2.62153,0.137445,-0.09375
3239295316,100.562,2.63889,0.133081,-0.1875
3239315389,97,2.64323,0.129809,-0.1875
3239336955,93.5,2.65625,0.126536,-0.1875
3239357290,88.375,2.66493,0.123264,-0.28125
3239375585,85.0625,2.67361,0.118901,-0.28125
3239396308,81.875,2.68663,0.115628,-0.28125
3239418122,80.375,2.69531,0.111265,-0.390625
3239435021,77.25,2.70399,0.106901,-0.390625
3239456464,72.6875,2.71267,0.103629,-0.390625
3239474995,69.75,2.72569,0.100356,-0.390625
3239496911,66.875,2.73872,0.0970839,-0.390625
3239515468,64.1875,2.74306,0.0938114,-0.390625
3239540239,62.875,2.75174,0.090539,-0.390625
3239567008,59,2.76042,0.0872665,-0.390625
3239583540,56.5625,2.77344,0.083994,-0.390625
3239594870,54.25,2.78211,0.0818123,-0.390625
3239615039,53.25,2.79081,0.0785398,-0.484375
3239636160,51.1875,2.80383,0.0763582,-0.484375
3239656286,48.375,2.8125,0.0730857,-0.484375
3239678448,46.6875,2.82117,0.0698132,-0.484375
3239695338,45,2.82986,0.0654498,-0.390625
3239716400,44.1875,2.84722,0.0621774,-0.390625
3239739127,42.5,2.85589,0.057814,-0.390625
3239764938,40.1875,2.86892,0.0556324,-0.28125
3239775340,38.5625,2.87761,0.0534507,-0.28125
3239795488,37.1875,2.89061,0.051269,-0.1875
3239816157,35.75,2.89931,0.0501782,-0.09375
3239846405,35.1875,2.91233,0.0490874,-0.09375
3239863964,33.5,2.921,0.0490874,0
3239876033,32.5,2.92969,0.0479966,0
3239895089,31.5625,2.93836,0.0458149,0
3239915238,30.75,2.94706,0.0447241,-0.09375
3239939360,30.1875,2.95139,0.0447241,-0.09375
3239970917,29.5,2.95572,0.0436332,-0.09375
3239976270,29.0625,2.96006,0.0425424,-0.1875
3239998257,28.5625,2.96875,0.0414516,-0.1875
3240015166,28.0625,2.96875,0.0392699,-0.28125
3240044580,27.875,2.97308,0.0381791,-0.28125
3240059425,27.375,2.97744,0.0370882,-0.28125
3240075233,27,2.98178,0.0359974,-0.28125
3240094611,26.75,2.98178,0.0359974,-0.28125
3240116399,26.0625,2.98611,0.0349066,-0.28125
3240134679,25.5625,2.99044,0.0338158,-0.28125
3240172981,25.0625,2.99914,0.0338158,-0.1875
3240179780,24.5625,2.99914,0.0338158,-0.1875
3240213790,24,2.99478,0.0327249,-0.09375
3240214967,23.25,3.00347,0.0316341,-0.09375
3240248639,22.5625,3.00781,0.0305433,0
3240266951,21.6875,3.00781,0.0305433,0
3240274511,20.75,3.00781,0.0305433,0
3240294894,19.75,3.0165,0.0294524,0
3240315554,18.875,3.0165,0.0294524,0
3240335091,17.875,3.02083,0.0283616,0
3240371147,17,3.02083,0.0283616,0
3240374621,16.0625,3.02517,0.0283616,0
3240396720,15.5625,3.0295,0.0272708,0
3240416403,14.25,3.0295,0.0250891,-0.09375
3240437833,13.75,3.02083,0.0239983,-0.09375
3240458352,12.5625,3.02083,0.0229074,-0.1875
3240474710,11.75,3.0295,0.0218166,-0.1875
3240494596,11.375,3.0295,0.019635,-0.28125
3240517362,10.1875,3.02517,0.0185441,-0.28125
3240534868,9.375,3.02083,0.0174533,-0.28125
3240557360,8.6875,3.02083,0.0163625,-0.390625
3240574579,8,3.0165,0.0163625,-0.390625
3240594900,7.1875,3.0165,0.0174533,-0.484375
3240614351,6.5,3.0165,0.0163625,-0.484375
3240642272,6.1875,3.01217,0.0163625,-0.578125
3240656263,5.1875,3.01217,0.0141808,-0.578125
3240674488,4.5625,3.00781,0.01309,-0.578125
3240694738,4.25,3.00781,0.0119991,-0.578125
3240714725,3.5625,3.00781,0.0109083,-0.578125
3240734860,3.25,2.99914,0.00872665,-0.484375
3240756740,2.6875,2.99914,0.00763582,-0.484375
3240776448,2.25,2.99914,0.00545415,-0.484375
3240797438,1.875,2.99914,0.00436332,-0.484375
3240814512,1.5,2.99914,0.00109083,-0.390625
3240835939,1.25,2.99914,0.00109083,-0.390625
3240858414,0.75,2.99914,0,-0.28125
3240891162,0.375,2.99914,0,-0.28125
3240894586,0,3.00347,0,-0.1875
3240916866,-0.375,3.00781,0.00109083,-0.1875
3240940904,-0.5,3.00781,0.00218166,-0.09375
3240973208,-1.1875,2.99914,0.00218166,-0.09375
3240980759,-1.5625,2.99914,0.00327249,0
3240994260,-1.75,2.99914,0.00218166,0
3241016018,-2.375,2.99914,0.00109083,0
3241035581,-2.75,2.99914,0.00109083,0
3241055450,-3.1875,2.99914,0,0
3241077897,-3.5625,2.99914,0,-0.09375
3241095408,-4,2.99478,-0.00218166,-0.09375
3241114504,-4.5,2.99478,-0.00327249,-0.09375
3241139197,-5,2.99914,-0.00545415,-0.1875
3241163877,-5.5,2.99914,-0.00545415,-0.1875
3241174265,-6.1875,2.99914,-0.00654498,-0.28125
3241195436,-6.75,2.99478,-0.00763582,-0.390625
3241220176,-7.5625,2.99044,-0.00872665,-0.390625
3241240606,-8,2.99044,-0.00981748,-0.390625
3241266741,-9.375,2.99044,-0.00981748,-0.390625
3241274680,-10.25,2.99044,-0.00981748,-0.484375
3241295560,-10.75,2.98611,-0.0109083,-0.484375
3241318806,-12.375,2.98611,-0.0109083,-0.578125
3241334350,-12.75,2.98178,-0.0119991,-0.578125
3241360390,-14.25,2.97744,-0.01309,-0.578125
3241377788,-15.1875,2.97308,-0.01309,-0.671875
3241396419,-16.1875,2.96875,-0.0141808,-0.671875
3241415962,-17,2.96875,-0.0152716,-0.671875
3241437132,-17.5,2.96875,-0.0163625,-0.671875
3241459884,-18.875,2.96006,-0.0185441,-0.671875
3241476023,-19.6875,2.96442,-0.019635,-0.671875
3241495333,-20.5625,2.96875,-0.0207258,-0.671875
3241520656,-21.5625,2.97744,-0.0218166,-0.578125
3241534361,-22.5,2.97744,-0.0250891,-0.578125
3241565968,-23.5,2.96875,-0.0261799,-0.484375
3241585074,-24.5625,2.96875,-0.0272708,-0.484375
3241594084,-25.75,2.96875,-0.0283616,-0.390625
3241614630,-26.875,2.96875,-0.0283616,-0.390625
3241650103,-27.5,2.96875,-0.0283616,-0.28125
3241665642,-29.25,2.96875,-0.0294524,-0.28125
3241676631,-30.375,2.96875,-0.0283616,-0.28125
3241694117,-31,2.96006,-0.0294524,-0.390625
3241714616,-32,2.96006,-0.0294524,-0.390625
3241735291,-33.0625,2.96006,-0.0316341,-0.390625
3241754581,-34.5625,2.96006,-0.0338158,-0.484375
3241778796,-35.5,2.95139,-0.0359974,-0.484375
3241796325,-36.375,2.94706,-0.0392699,-0.578125
3241815480,-36.75,2.94706,-0.0425424,-0.578125
3241851092,-37.5625,2.94272,-0.0447241,-0.578125
3241865258,-38.875,2.94706,-0.0469057,-0.484375
3241874512,-39.75,2.94272,-0.0490874,-0.484375
3241895274,-40.0625,2.93836,-0.0501782,-0.390625
3241915775,-41.25,2.93403,-0.0523599,-0.390625
3241933850,-41.5625,2.93836,-0.0534507,-0.390625
3241957941,-42.5,2.93836,-0.0545415,-0.28125
3241979654,-43.0625,2.93403,-0.0545415,-0.28125
3241995280,-43.375,2.93403,-0.0534507,-0.28125
3242013956,-44.1875,2.93403,-0.0534507,-0.28125
3242050950,-44.5,2.92969,-0.0534507,-0.390625
3242062580,-45.375,2.92969,-0.0523599,-0.390625
3242088982,-45.875,2.92969,-0.0523599,-0.484375
3242095188,-46.5,2.92969,-0.051269,-0.484375
3242116896,-47.1875,2.92533,-0.0501782,-0.578125
3242134348,-47.5625,2.921,-0.051269,-0.578125
3242162947,-48.6875,2.91667,-0.051269,-0.578125
3242174108,-49.5,2.91667,-0.0523599,-0.578125
3242195521,-49.875,2.91667,-0.0523599,-0.578125
3242214754,-51.1875,2.908,-0.0534507,-0.578125
3242237570,-51.5625,2.90364,-0.0545415,-0.578125
3242254014,-53,2.89931,-0.0556324,-0.578125
3242276629,-53.875,2.89931,-0.057814,-0.578125
3242295175,-54.875,2.89497,-0.0599957,-0.578125
3242314093,-56,2.89931,-0.0599957,-0.578125
3242336240,-56.5625,2.89497,-0.0610865,-0.578125
3242366660,-58.5,2.89061,-0.0610865,-0.578125
3242374267,-59.6875,2.89061,-0.0632682,-0.578125
3242394912,-61.0625,2.88194,-0.064359,-0.578125
3242413807,-61.75,2.88628,-0.0665407,-0.671875
3242439291,-64.1875,2.88194,-0.0665407,-0.671875
3242457541,-65.875,2.88194,-0.0687223,-0.671875
3242475317,-67.5625,2.88628,-0.0698132,-0.671875
3242494485,-69.5,2.88194,-0.0719948,-0.578125
3242514626,-71.5625,2.88628,-0.0752673,-0.671875
3242534053,-73.75,2.88628,-0.077449,-0.671875
3242554309,-76,2.88628,-0.0796306,-0.671875
3242575153,-78.25,2.88194,-0.0818123,-0.671875
3242602550,-79.5,2.87761,-0.083994,-0.671875
3242614006,-83.5,2.87761,-0.0861756,-0.671875
3242646888,-86.375,2.87761,-0.0883573,-0.671875
3242667006,-89.1875,2.86892,-0.090539,-0.671875
3242673877,-92.1875,2.86458,-0.0938114,-0.78125
3242694403,-93.875,2.86025,-0.0970839,-0.78125
3242715230,-99.0625,2.85156,-0.100356,-0.78125
3242733728,-100.875,2.84722,-0.103629,-0.875
3242772322,-106.5,2.84289,-0.106901,-0.875
3242793867,-112.188,2.83856,-0.113446,-0.96875
3242814767,-118,2.82986,-0.118901,-0.96875
3242849203,-121.875,2.82986,-0.123264,-0.96875
3242863908,-125.688,2.82986,-0.129809,-0.96875
3242873937,-129.562,2.82117,-0.134172,-0.96875
3242893854,-131.375,2.8125,-0.138536,-1.07812
3242915794,-137.188,2.8125,-0.142899,-1.07812
3242935010,-141.062,2.80383,-0.147262,-1.07812
3242966952,-144.688,2.79947,-0.150535,-1.17188
3242974265,-148.25,2.79081,-0.154898,-1.17188
3243000013,-151.75,2.79081,-0.15817,-1.26562
3243013699,-155.375,2.78211,-0.162534,-1.26562
3243034416,-159,2.77778,-0.167988,-1.26562
3243057235,-162.688,2.7691,-0.172351,-1.35938
3243073604,-166.5,2.7691,-0.176715,-1.35938
3243093414,-168.375,2.76042,-0.181078,-1.26562
3243114351,-174.188,2.75174,-0.185441,-1.26562
3243135002,-178.188,2.74739,-0.189805,-1.26562
3243174123,-182.25,2.73872,-0.194168,-1.26562
3243174725,-186.25,2.73438,-0.198531,-1.26562
3243193743,-188.25,2.72569,-0.201804,-1.17188
3243216383,-194.25,2.71701,-0.203985,-1.26562
3243235453,-198.25,2.70833,-0.207258,-1.26562
3243274390,-202.188,2.69965,-0.21053,-1.26562
3243294930,-209.875,2.67361,-0.217075,-1.26562
3243313540,-213.688,2.66927,-0.221439,-1.35938
3243333526,-215.562,2.66059,-0.225802,-1.35938
3243357051,-221.25,2.65191,-0.229074,-1.46875
3243373383,-225.062,2.63889,-0.233438,-1.46875
3243406390,-226.875,2.62587,-0.23671,-1.46875
3243433378,-234.562,2.60851,-0.243255,-1.46875
3243465571,-240.188,2.59983,-0.246528,-1.46875
3243479594,-243.75,2.58681,-0.248709,-1.46875
3243493549,-247.25,2.57378,-0.253073,-1.46875
3243513175,-250.875,2.56076,-0.256345,-1.35938
3243534162,-252.562,2.55208,-0.260709,-1.35938
3243561692,-257.188,2.53472,-0.263981,-1.26562
3243580478,-259.75,2.5217,-0.266163,-1.26562
3243593430,-262.375,2.50868,-0.268344,-1.17188
3243614273,-265.062,2.5,-0.271617,-1.17188
3243637373,-266.375,2.48264,-0.272708,-1.07812
3243659438,-270.562,2.47396,-0.274889,-1.07812
3243673353,-273.5,2.46094,-0.274889,-0.96875
3243693310,-275.062,2.45226,-0.274889,-0.96875
3243713654,-280,2.44358,-0.274889,-0.96875
3243733139,-283.688,2.43489,-0.277071,-1.07812
3243773974,-292,2.41753,-0.282525,-1.17188
3243794090,-296.375,2.40886,-0.284707,-1.17188
3243815224,-301,2.40451,-0.287979,-1.26562
3243833592,-305.688,2.40451,-0.292343,-1.26562
3243861560,-310.5,2.40017,-0.296706,-1.35938
3243874375,-315.375,2.39583,-0.30216,-1.35938
3243894549,-320.188,2.39583,-0.306523,-1.46875
3243913465,-325,2.39583,-0.311978,-1.46875
3243933500,-327.25,2.39149,-0.318523,-1.5625
3243975204,-338.688,2.38281,-0.329431,-1.5625
3243993070,-343,2.38281,-0.333794,-1.5625
3244014369,-347.062,2.38281,-0.339248,-1.5625
3244033042,-349.062,2.37413,-0.343612,-1.5625
3244060313,-354.875,2.37413,-0.346884,-1.65625
3244073419,-358.688,2.37413,-0.350157,-1.5625
3244094603,-360.688,2.37847,-0.352338,-1.65625
3244113077,-364.188,2.37847,-0.355611,-1.65625
3244133415,-367.562,2.37413,-0.357792,-1.65625
3244164557,-372.188,2.37413,-0.362156,-1.76562
3244177163,-374.875,2.36545,-0.366519,-1.76562
3244194348,-376.188,2.36545,-0.370882,-1.76562
3244213208,-380.062,2.36545,-0.374155,-1.85938
3244232971,-381.25,2.36545,-0.378518,-1.85938
3244254168,-385.188,2.36545,-0.382882,-1.85938
3244273171,-387.562,2.36111,-0.386154,-1.85938
3244292864,-390.062,2.36111,-0.390517,-1.85938
3244313587,-392.375,2.36111,-0.392699,-1.76562
3244332966,-393.5,2.36545,-0.395972,-1.65625
3244352934,-396.688,2.36545,-0.398153,-1.5625
3244376297,-398.688,2.36111,-0.400335,-1.5625
