time_stamp,steering_wheel_angle,speed,yaw_rate,lateral_acc,duration
3152776158,-1.5,0,0,-0.1875,3112.64
3152777039,-1.5,0,-0.00109083,-0.1875,0.000881
3152788244,-1.5,0,0,-0.09375,0.011205
3152829026,-1.5,0,0,0,0.040782
3152841994,-1.5,0,0.00109083,0,0.012968
3152854620,-1.5,0,0.00109083,0,0.012626
3152874775,-1.5,0,0,0,0.020155
3152922686,-1.5,0,0,-0.09375,0.047911
3152923008,-1.5,0,0,-0.09375,0.000322
3152933720,-1.5,0,0,-0.1875,0.010712
3152953410,-1.5,0,0,-0.1875,0.01969
3152985893,-1.5,0,0,-0.1875,0.032483
3152993249,-1.5,0,0,-0.09375,0.007356
3153013046,-1.5,0,0,-0.09375,0.019797
3153033275,-1.5,0,0,-0.1875,0.020229
3153053439,-1.5,0,0,-0.09375,0.020164
3153075065,-1.5,0,0,-0.09375,0.021626
3153104795,-1.5,0,0,-0.09375,0.02973
3153113082,-1.5,0,0.00109083,-0.09375,0.008287
3153134330,-1.5,0,0,-0.09375,0.021248
3153170102,-1.5,0,0,-0.09375,0.035772
3153185289,-1.5,0,0,-0.09375,0.015187
3153193125,-1.5,0,0,-0.09375,0.007836
3153214467,-1.5,0,0,-0.09375,0.021342
3153233167,-1.5,0,0,-0.09375,0.0187
3153253283,-1.5,0,0,-0.09375,0.020116
3153273540,-1.5,0,0,-0.09375,0.020257
3153293085,-1.5,0,0,-0.09375,0.019545
3153314140,-1.5,0,0,-0.09375,0.021055
3153333168,-1.5,0,0,-0.09375,0.019028
3153361132,-1.5,0,0,-0.09375,0.027964
3153377707,-1.5,0,-0.00109083,-0.09375,0.016575
3153397667,-1.5,0,0,-0.09375,0.01996
3153412869,-1.5,0,0,-0.09375,0.015202
3153434417,-1.5,0,0,-0.09375,0.021548
3153453136,-1.5,0,0,-0.1875,0.018719
3153473632,-1.5,0,0,-0.09375,0.020496
3153493910,-1.5,0,0,-0.09375,0.020278
3153516097,-1.5,0,0,-0.09375,0.022187
3153532884,-1.5,0,0,-0.09375,0.016787
3153558276,-1.5,0,0,-0.09375,0.025392
3153586582,-1.5,0,0,-0.09375,0.028306
3153592840,-1.5,0,0.00109083,-0.09375,0.006258
3153613173,-1.5,0,0.00109083,-0.09375,0.020333
3153634383,-1.5,0,0,-0.09375,0.02121
3153653680,-1.5,0,0,-0.09375,0.019297
3153682440,-1.5,0,0,-0.09375,0.02876
3153693796,-1.5,0,0,-0.09375,0.011356
3153712953,-1.5,0,0,-0.09375,0.019157
3153732706,-1.5,0,0,-0.09375,0.019753
3153753164,-1.5,0,0,-0.09375,0.020458
3153776793,-1.5,0,0,-0.09375,0.023629
3153793108,-1.5,0,0.00109083,-0.09375,0.016315
3153812808,-1.5,0,0,-0.09375,0.0197
3153834385,-1.5,0,0,-0.09375,0.021577
3153853082,-1.5,0,0,-0.09375,0.018697
3153877895,-1.5,0,0,-0.09375,0.024813
3153892881,-1.5,0,0,-0.09375,0.014986
3153912724,-1.5,0,0,-0.09375,0.019843
3153940457,-1.5,0,0,-0.09375,0.027733
3153953018,-1.5,0,0,-0.09375,0.012561
3153976061,-1.5,0,0,-0.09375,0.023043
3153996421,-1.5,0,0,-0.09375,0.02036
3154012682,-1.5,0,0,-0.09375,0.016261
3154032682,-1.5,0,0,-0.09375,0.02
3154054089,-1.5,0,0,-0.09375,0.021407
3154076270,-1.5,0,0,-0.09375,0.022181
3154096146,-1.5,0,0,-0.09375,0.019876
3154114090,-1.5,0,0,-0.1875,0.017944
3154132632,-1.5,0,0,-0.1875,0.018542
3154153360,-1.5,0,0,-0.09375,0.020728
3154179217,-1.5,0,0,-0.09375,0.025857
3154192685,-1.5,0,0,-0.09375,0.013468
3154215122,-1.5,0,-0.00109083,-0.09375,0.022437
3154232991,-1.5,0,-0.00109083,-0.09375,0.017869
3154252563,-1.5,0,0,-0.09375,0.019572
3154281248,-1.5,0,0,-0.09375,0.028685
3154293278,-1.5,0,0,-0.09375,0.01203
3154313196,-1.5,0,0,-0.09375,0.019918
3154332739,-1.5,0,0,-0.09375,0.019543
3154361308,-1.5,0,0.00109083,-0.09375,0.028569
3154383415,-1.5,0,0,-0.09375,0.022107
3154401898,-1.5,0,0,-0.09375,0.018483
3154412998,-1.5,0,0,-0.09375,0.0111
3154432413,-1.5,0,0,-0.09375,0.019415
3154462334,-1.5,0,0,-0.09375,0.029921
3154483216,-1.5,0,0,-0.09375,0.020882
3154493750,-1.5,0,0,-0.09375,0.010534
3154513287,-1.5,0,0,-0.09375,0.019537
3154538288,-1.5,0,0,-0.09375,0.025001
3154552366,-1.5,0,0,-0.09375,0.014078
3154580996,-1.5,0,0.00109083,-0.09375,0.02863
3154592645,-1.5,0,0,-0.09375,0.011649
3154612565,-1.5,0,0,-0.1875,0.01992
3154632526,-1.5,0,0,-0.1875,0.019961
3154653117,-1.5,0,0,-0.1875,0.020591
3154684594,-1.5,0,0,-0.1875,0.031477
3154692790,-1.5,0,0,-0.1875,0.008196
3154712907,-1.5,0,0,-0.1875,0.020117
3154732519,-1.5,0,0,-0.1875,0.019612
3154758876,-1.5,0,0,-0.1875,0.026357
3154784507,-1.5,0,0,-0.1875,0.025631
3154792297,-1.5,0,0,-0.09375,0.00779
3154813250,-1.5,0,0,-0.09375,0.020953
3154833776,-1.5,0,0,-0.09375,0.020526
3154852656,-1.5,0,0,-0.09375,0.01888
3154873403,-1.5,0,0,-0.09375,0.020747
3154892634,-1.5,0,0,-0.09375,0.019231
3154913708,-1.5,0,0,-0.09375,0.021074
3154932205,-1.5,0.195312,0,-0.09375,0.018497
3154954442,-1.5,0.234375,0,-0.09375,0.022237
3154977454,-1.5,0.260417,0,-0.09375,0.023012
3154993411,-1.5,0.277778,0,-0.09375,0.015957
3155014341,-1.5,0.299478,0,-0.09375,0.02093
3155032283,-1.5,0.321181,0,-0.09375,0.017942
3155053124,-1.5,0.329861,0,-0.09375,0.020841
3155072521,-1.5,0.351561,0,-0.09375,0.019397
3155092338,-1.5,0.368922,0,-0.09375,0.019817
3155116337,-1.5,0.381944,0,-0.09375,0.023999
3155132200,-1.5,0.407986,0,-0.09375,0.015863
3155155704,-1.5,0.421006,0,-0.09375,0.023504
3155180147,-1.5,0.429689,0,-0.09375,0.024443
3155193241,-1.5,0.451389,0,-0.09375,0.013094
3155212371,-1.5,0.46875,0,-0.09375,0.01913
3155232360,-1.5,0.486111,0,-0.09375,0.019989
3155252551,-1.5,0.499133,0,-0.09375,0.020191
3155288286,-1.5,0.516494,0,-0.09375,0.035735
3155292382,-1.5,0.529514,0,-0.09375,0.004096
3155313573,-1.5,0.551217,0,-0.09375,0.021191
3155332390,-1.5,0.559894,0,-0.09375,0.018817
3155361379,-1.5,0.581597,0,-0.09375,0.028989
3155385484,-1.5,0.590278,0,-0.1875,0.024105
3155392225,-1.5,0.611978,0,-0.1875,0.006741
3155412549,-1.5,0.625,0,-0.09375,0.020324
3155433501,-1.5,0.642361,0,-0.09375,0.020952
3155452016,-1.5,0.655383,0,-0.09375,0.018515
3155472166,-1.5,0.668403,0,-0.09375,0.02015
3155492919,-1.5,0.685764,-0.00109083,-0.09375,0.020753
3155511998,-1.5,0.698783,-0.00109083,-0.09375,0.019079
3155532102,-1.5,0.711806,-0.00109083,-0.09375,0.020104
3155557111,-1.5,0.724828,0,-0.09375,0.025009
3155582656,-1.5,0.737847,0,-0.09375,0.025545
3155591989,-1.5,0.755208,0,-0.09375,0.009333
3155613159,-1.5,0.768228,0,-0.09375,0.02117
3155631908,-1.5,0.78125,0.00109083,-0.09375,0.018749
3155654585,-1.5,0.794272,0,-0.09375,0.022677
3155672224,-1.5,0.807292,0,-0.09375,0.017639
3155692678,-1.5,0.824653,-0.00109083,-0.09375,0.020454
3155712063,-1.5,0.837672,-0.00109083,-0.1875,0.019385
3155732476,-1.5,0.846356,-0.00109083,-0.1875,0.020413
3155755654,-1.5,0.863717,-0.00109083,-0.1875,0.023178
3155781529,-1.5,0.876736,-0.00109083,-0.1875,0.025875
3155793292,-1.5,0.885417,-0.00109083,-0.1875,0.011763
3155812033,-1.5,0.898439,-0.00109083,-0.1875,0.018741
3155832431,-1.5,0.911458,-0.00109083,-0.09375,0.020398
3155853389,-1.5,0.924478,-0.00109083,-0.09375,0.020958
3155872010,-1.5,0.933161,0,-0.09375,0.018621
3155894884,-1.5,0.946181,0,-0.09375,0.022874
3155913431,-1.5,0.9592,0,-0.09375,0.018547
3155932173,-1.5,0.972222,0,-0.09375,0.018742
3155959945,-1.5,0.985244,-0.00109083,-0.09375,0.027772
3155986119,-1.5,0.993922,-0.00109083,-0.09375,0.026174
3155991983,-1.5,1.00694,-0.00109083,-0.09375,0.005864
3156012757,-1.5,1.01562,-0.00218166,-0.09375,0.020774
3156033190,-1.5,1.02864,-0.00109083,-0.09375,0.020433
3156053590,-1.5,1.04167,-0.00109083,-0.09375,0.0204
3156071924,-1.5,1.05035,-0.00109083,-0.09375,0.018334
3156092240,-1.5,1.05469,-0.00109083,-0.09375,0.020316
3156111812,-1.5,1.06337,-0.00109083,-0.09375,0.019572
3156133355,-1.5,1.07205,0,-0.09375,0.021543
3156154117,-1.5,1.07639,0,-0.09375,0.020762
3156183706,-1.5,1.08507,0,-0.1875,0.029589
3156194174,-1.5,1.08941,0,-0.1875,0.010468
3156212002,-1.5,1.09375,0.00109083,-0.1875,0.017828
3156231815,-1.5,1.10243,0.00109083,-0.1875,0.019813
3156251956,-1.5,1.11111,0,-0.1875,0.020141
3156282178,-1.5,1.11545,0,-0.1875,0.030222
3156293068,-1.5,1.11979,-0.00218166,-0.1875,0.01089
3156311778,-1.5,1.12413,-0.00327249,-0.1875,0.01871
3156333004,-1.5,1.13281,-0.00327249,-0.1875,0.021226
3156351840,-1.5,1.13715,-0.00436332,-0.09375,0.018836
3156379187,-1.5,1.14149,-0.00218166,-0.09375,0.027347
3156393229,-1.5,1.14583,-0.00109083,-0.09375,0.014042
3156414389,-1.5,1.15017,-0.00109083,-0.09375,0.02116
3156431723,-1.5,1.15451,0,0,0.017334
3156452046,-1.5,1.15451,0,-0.09375,0.020323
3156476311,-1.5,1.16319,0,-0.09375,0.024265
3156501540,-1.5,1.16753,0,-0.09375,0.025229
3156514296,-1.5,1.17188,0,-0.09375,0.012756
3156531878,-1.5,1.18056,0,-0.1875,0.017582
3156551871,-1.5,1.18489,-0.00109083,-0.1875,0.019993
3156574064,-1.5,1.19358,-0.00109083,-0.1875,0.022193
3156591664,-1.5,1.19792,-0.00109083,-0.1875,0.0176
3156611573,-1.5,1.20226,-0.00218166,-0.1875,0.019909
3156632866,-1.5,1.21094,-0.00218166,-0.09375,0.021293
3156652555,-1.5,1.21528,-0.00109083,-0.09375,0.019689
3156672854,-1.5,1.21962,-0.00218166,-0.09375,0.020299
3156697203,-1.5,1.2283,-0.00109083,-0.09375,0.024349
3156712068,-1.5,1.23698,-0.00109083,-0.09375,0.014865
3156734356,-1.5,1.24566,0,-0.09375,0.022288
3156759577,-1.5,1.25434,0,-0.09375,0.025221
3156783213,-1.5,1.26302,0,-0.09375,0.023636
3156791707,-1.5,1.2717,0,-0.09375,0.008494
3156811913,-1.5,1.28038,0,-0.09375,0.020206
3156831973,-1.5,1.28906,0,-0.1875,0.02006
3156851697,-1.5,1.30208,0,-0.09375,0.019724
3156871836,-1.5,1.31076,0,-0.09375,0.020139
3156894027,-1.5,1.32378,0,-0.1875,0.022191
3156911727,-1.5,1.33247,0,-0.1875,0.0177
3156931933,-1.375,1.34549,-0.00109083,-0.1875,0.020206
3156952611,-1.6875,1.34114,-0.00109083,-0.09375,0.020678
3156980121,-2,1.33681,-0.00109083,-0.09375,0.02751
3156992783,-2,1.32812,-0.00327249,0,0.012662
3157013398,-2,1.32378,-0.00327249,0,0.020615
3157031342,-1.6875,1.34114,-0.00327249,0,0.017944
3157053074,-1.375,1.36285,0,0.09375,0.021732
3157081956,-1,1.39757,0.00436332,0.1875,0.028882
3157100713,-0.875,1.42361,0.00981748,0.28125,0.018757
3157112480,-0.875,1.44531,0.0119991,0.09375,0.011767
3157131281,-0.875,1.46267,0.0119991,0,0.018801
3157151381,-0.5,1.45833,0.00763582,-0.1875,0.0201
3157175279,-0.25,1.44965,0.00436332,-0.390625,0.023898
3157193237,0.25,1.45399,0,-0.578125,0.017958
3157211885,0.875,1.46267,-0.00327249,-0.78125,0.018648
3157232791,1.5625,1.47136,-0.00763582,-0.96875,0.020906
3157251649,2.1875,1.48872,-0.00981748,-1.07812,0.018858
3157283272,2.875,1.49306,-0.0109083,-0.96875,0.031623
3157305734,2.375,1.48872,-0.0119991,-0.78125,0.022462
3157311377,1.5,1.48003,-0.0119991,-0.578125,0.005643
3157331370,0.6875,1.47569,-0.0109083,-0.28125,0.019993
3157352642,0.1875,1.48003,-0.00654498,0,0.021272
3157375010,-0.6875,1.48872,-0.00218166,0.390625,0.022368
3157391914,-1.375,1.50174,0.00436332,0.671875,0.016904
3157413422,-1.75,1.5191,0.00872665,0.78125,0.021508
3157431658,-2,1.52778,0.0119991,0.671875,0.018236
3157451238,-2.1875,1.53646,0.0109083,0.578125,0.01958
3157471569,-2.1875,1.54948,0.0109083,0.390625,0.020331
3157495186,-1.875,1.5625,0.00763582,0.28125,0.023617
3157511237,-1.75,1.57118,0.00436332,0.09375,0.016051
3157532792,-1.6875,1.58854,0.00436332,0.09375,0.021555
3157551904,-1.375,1.60156,-0.00763582,-0.09375,0.019112
3157581245,-1.375,1.61892,-0.01309,-0.1875,0.029341
3157596788,-1.25,1.63194,-0.0141808,-0.1875,0.015543
3157613424,-1.1875,1.64497,-0.0152716,-0.09375,0.016636
3157631236,-1.1875,1.65799,-0.0119991,-0.09375,0.017812
3157651906,-1,1.67101,-0.00872665,-0.09375,0.02067
3157671805,-1,1.68403,-0.00872665,-0.09375,0.019899
3157693709,-0.875,1.69705,0.00218166,-0.1875,0.021904
3157711413,-0.875,1.70573,0.00218166,-0.1875,0.017704
3157731613,-0.875,1.71875,0.00763582,-0.28125,0.0202
3157751563,-0.875,1.72309,0.00981748,-0.28125,0.01995
3157772275,-0.6875,1.72743,0.0109083,-0.390625,0.020712
3157791087,-0.5625,1.73611,0.00981748,-0.484375,0.018812
3157811292,-0.5,1.74045,0.00545415,-0.484375,0.020205
3157832319,-0.375,1.74479,0.00109083,-0.578125,0.021027
3157852912,-0.375,1.74913,-0.00218166,-0.578125,0.020593
3157871111,-0.375,1.74913,-0.00436332,-0.484375,0.018199
3157892179,-0.375,1.74913,-0.00763582,-0.484375,0.021068
3157911901,-0.5,1.74479,-0.00872665,-0.390625,0.019722
3157932421,-0.5,1.74913,-0.00981748,-0.1875,0.02052
3157958113,-0.6875,1.74913,-0.00763582,-0.09375,0.025692
3157987119,-0.75,1.74479,-0.00545415,0,0.029006
3157991285,-1.5625,1.74479,-0.00218166,0.09375,0.004166
3158011320,-2.875,1.74479,0,0.1875,0.020035
3158031066,-4.25,1.74045,0.00109083,0.1875,0.019746
3158052136,-5.0625,1.74045,0.00218166,0.1875,0.02107
3158072721,-8.5,1.74479,0.00327249,0.09375,0.020585
3158098004,-11.25,1.74479,0.00327249,0.09375,0.025283
3158111185,-12.875,1.74045,0.00109083,0,0.013181
3158131774,-18,1.74479,0,0,0.020589
3158151095,-19.75,1.74913,-0.00218166,-0.09375,0.019321
3158185489,-25.5625,1.75347,-0.00545415,-0.09375,0.034394
3158191580,-29.75,1.75781,-0.00763582,-0.1875,0.006091
3158211381,-34.0625,1.76215,-0.0109083,-0.28125,0.019801
3158231455,-36.25,1.76649,-0.01309,-0.28125,0.020074
3158252654,-42.75,1.77083,-0.0152716,-0.390625,0.021199
3158270929,-47.0625,1.77951,-0.0163625,-0.484375,0.018275
3158291999,-51.25,1.78819,-0.0185441,-0.484375,0.02107
3158311290,-55.375,1.79253,-0.0207258,-0.578125,0.019291
3158331037,-57.25,1.80122,-0.0239983,-0.578125,0.019747
3158350883,-61,1.80989,-0.0272708,-0.671875,0.019846
3158378422,-66.0625,1.81858,-0.0305433,-0.78125,0.027539
3158391028,-69,1.82726,-0.0349066,-0.78125,0.012606
3158410893,-70.25,1.84028,-0.0392699,-0.875,0.019865
3158436913,-73.375,1.8533,-0.0425424,-0.875,0.02602
3158451119,-74.1875,1.86198,-0.0469057,-0.875,0.014206
3158472833,-76.1875,1.875,-0.051269,-0.875,0.021714
3158495665,-77.0625,1.88802,-0.0545415,-0.78125,0.022832
3158511322,-77.375,1.8967,-0.057814,-0.78125,0.015657
3158531300,-77.75,1.90972,-0.0610865,-0.78125,0.019978
3158552228,-77.875,1.92274,-0.0632682,-0.671875,0.020928
3158571380,-77.6875,1.93576,-0.064359,-0.578125,0.019152
3158590934,-77.5625,1.94444,-0.0654498,-0.484375,0.019554
3158612445,-77.5,1.95312,-0.0687223,-0.390625,0.021511
3158631003,-77.375,1.94878,-0.0719948,-0.390625,0.018558
3158650833,-77.375,1.93576,-0.0752673,-0.1875,0.01983
3158672101,-76.6875,1.9184,-0.0752673,-0.09375,0.021268
3158693241,-76.0625,1.90538,-0.0719948,0,0.02114
3158711112,-75.6875,1.8967,-0.0687223,0.09375,0.017871
3158731489,-74.1875,1.89236,-0.0654498,0.09375,0.020377
3158750739,-73.6875,1.90538,-0.0599957,0.09375,0.01925
3158773234,-72.375,1.92708,-0.0556324,0.09375,0.022495
3158791358,-71.6875,1.95312,-0.051269,0,0.018124
3158811431,-71.1875,1.98785,-0.0490874,0,0.020073
3158830824,-70.5,2.02257,-0.0479966,-0.09375,0.019393
3158852144,-69.5625,2.07465,-0.0490874,-0.1875,0.02132
3158870728,-68.25,2.11806,-0.0545415,-0.28125,0.018584
3158891496,-67.1875,2.15278,-0.0599957,-0.28125,0.020768
3158917269,-66.0625,2.17448,-0.0654498,-0.1875,0.025773
3158930863,-65.5,2.20052,-0.070904,-0.1875,0.013594
3158950879,-64.375,2.21788,-0.0752673,-0.1875,0.020016
3158971237,-62.5,2.22656,-0.077449,-0.1875,0.020358
3158992714,-61.1875,2.23958,-0.0752673,-0.1875,0.021477
3159012899,-60.5625,2.24826,-0.0698132,-0.09375,0.020185
3159031013,-58.5625,2.24826,-0.064359,-0.09375,0.018114
3159054369,-57.875,2.24392,-0.0589049,-0.1875,0.023356
3159080427,-55.875,2.23524,-0.0556324,-0.1875,0.026058
3159102282,-54.375,2.23524,-0.0501782,-0.1875,0.021855
3159110948,-53.5,2.22656,-0.0490874,-0.28125,0.008666
3159130928,-50.5625,2.22222,-0.0490874,-0.28125,0.01998
3159152109,-48.5625,2.2092,-0.0501782,-0.28125,0.021181
3159170651,-46.5,2.19618,-0.051269,-0.28125,0.018542
3159190831,-44.25,2.1875,-0.0523599,-0.28125,0.02018
3159210965,-42.0625,2.18316,-0.0534507,-0.1875,0.020134
3159232338,-41,2.18316,-0.0545415,-0.1875,0.021373
3159251564,-38.75,2.1875,-0.0534507,-0.09375,0.019226
3159278630,-35.375,2.19184,-0.051269,0,0.027066
3159299238,-33.1875,2.19184,-0.0479966,0,0.020608
3159311915,-32.0625,2.19184,-0.0447241,0.09375,0.012677
3159330914,-28.75,2.19618,-0.0403607,0.1875,0.018999
3159350924,-27.75,2.20486,-0.0359974,0.1875,0.02001
3159375611,-24.25,2.21354,-0.0327249,0.28125,0.024687
3159391607,-21.875,2.22222,-0.0283616,0.28125,0.015996
3159410537,-19.375,2.22656,-0.0261799,0.1875,0.01893
3159430681,-18.0625,2.23958,-0.0229074,0.09375,0.020144
3159450919,-15.25,2.25261,-0.0229074,0.09375,0.020238
3159473579,-10.875,2.25261,-0.0207258,0,0.02266
3159496417,-7.875,2.25694,-0.019635,0,0.022838
3159514637,-4.875,2.26128,-0.0185441,0,0.01822
3159530857,-1.75,2.26562,-0.0185441,0,0.01622
3159550723,-0.1875,2.27431,-0.0174533,0,0.019866
3159586507,4.5625,2.27864,-0.0152716,0,0.035784
3159590541,7.5625,2.28299,-0.0119991,0,0.004034
3159610673,9.0625,2.28733,-0.00981748,0.09375,0.020132
3159630802,13.5625,2.29167,-0.00545415,0.09375,0.020129
3159650699,15.1875,2.29167,-0.00109083,0.1875,0.019897
3159670484,19.75,2.29167,0.00218166,0.28125,0.019785
3159700579,22.75,2.28733,0.00654498,0.28125,0.030095
3159710503,24.25,2.28733,0.0109083,0.390625,0.009924
3159730523,27.1875,2.29167,0.01309,0.390625,0.02002
3159750785,31,2.29601,0.0163625,0.390625,0.020262
3159776048,33.0625,2.30469,0.019635,0.390625,0.025263
3159794675,35.375,2.30903,0.0218166,0.390625,0.018627
3159810666,38.1875,2.31337,0.0239983,0.390625,0.015991
3159830410,40.75,2.32205,0.0261799,0.390625,0.019744
3159850449,41.875,2.32205,0.0283616,0.390625,0.020039
3159873314,46.1875,2.33073,0.0294524,0.390625,0.022865
3159895723,49.6875,2.33941,0.0316341,0.390625,0.022409
3159912184,51.5,2.34809,0.0338158,0.390625,0.016461
3159931722,57.375,2.35677,0.0359974,0.390625,0.019538
3159950430,59.375,2.36545,0.0392699,0.390625,0.018708
3159972842,65.5,2.37413,0.0425424,0.390625,0.022412
3159990668,69.6875,2.38715,0.0458149,0.390625,0.017826
3200010796,73.875,2.39583,0.0490874,0.390625,0.020128
3200031500,75.75,2.40451,0.0534507,0.390625,0.020704
3200051855,79.5,2.41753,0.057814,0.390625,0.020355
3200078243,85,2.43056,0.0621774,0.484375,0.026388
3200102111,88.875,2.43924,0.0676315,0.484375,0.023868
3200113150,92.875,2.44792,0.0719948,0.578125,0.011039
3200130244,94.75,2.46094,0.077449,0.578125,0.017094
3200150346,98.75,2.46962,0.083994,0.578125,0.020102
3200170900,104.688,2.48264,0.0883573,0.578125,0.020554
3200191490,108.5,2.49132,0.0938114,0.578125,0.02059
3200214075,112.188,2.49132,0.0981748,0.578125,0.022585
3200231691,115.875,2.5,0.102538,0.671875,0.017616
3200253421,117.688,2.5217,0.106901,0.671875,0.02173
3200270415,123,2.53038,0.111265,0.671875,0.016994
3200292679,126.5,2.53906,0.115628,0.671875,0.022264
3200311021,130,2.53906,0.119991,0.78125,0.018342
3200330279,131.75,2.55208,0.124355,0.78125,0.019258
3200351755,135.75,2.56076,0.127627,0.78125,0.021476
3200372295,142.062,2.56944,0.131991,0.875,0.02054
3200390145,146.5,2.59114,0.136354,0.875,0.01785
3200411415,151.188,2.59114,0.140717,0.875,0.02127
3200430152,153.688,2.60417,0.146171,0.96875,0.018737
3200452874,158.75,2.61285,0.151625,0.96875,0.022722
3200471965,166.875,2.61285,0.155989,0.96875,0.019091
3200492374,172.375,2.61719,0.161443,0.96875,0.020409
3200511496,178.188,2.62587,0.167988,1.07812,0.019122
3200530291,183.75,2.63021,0.173442,1.07812,0.018795
3200550304,186.562,2.63889,0.181078,1.17188,0.020013
3200573462,194.25,2.63889,0.187623,1.17188,0.023158
3200590858,199,2.64323,0.195259,1.17188,0.017396
3200610148,201.375,2.64323,0.201804,1.26562,0.01929
3200630065,206,2.64757,0.208349,1.26562,0.019917
3200651748,210.562,2.65191,0.215984,1.26562,0.021683
3200671162,217.562,2.65191,0.22362,1.26562,0.019414
3200693296,222.062,2.65625,0.229074,1.26562,0.022134
3200711044,226.188,2.65625,0.234529,1.17188,0.017748
3200730274,230.062,2.66059,0.239983,1.17188,0.01923
3200750080,231.875,2.66059,0.243255,1.07812,0.019806
3200780800,237.062,2.66059,0.247619,1.07812,0.03072
3200790173,240.188,2.66059,0.250891,1.17188,0.009373
3200810390,241.688,2.65625,0.254164,1.17188,0.020217
3200830743,246,2.65625,0.258527,1.26562,0.020353
3200850623,247.375,2.65191,0.261799,1.26562,0.01988
3200875952,251.188,2.66059,0.267254,1.26562,0.025329
3200891105,253.688,2.66927,0.271617,1.26562,0.015153
3200910850,256.188,2.66927,0.27598,1.26562,0.019745
3200930469,257.5,2.66059,0.280344,1.26562,0.019619
3200951871,260,2.65625,0.284707,1.17188,0.021402
3200976691,263.562,2.66493,0.287979,1.07812,0.02482
3200992147,265.75,2.66927,0.291252,0.96875,0.015456
3201011320,268,2.66493,0.293433,0.96875,0.019173
3201030015,269,2.66059,0.295615,0.875,0.018695
3201051006,270.875,2.65625,0.297797,0.875,0.020991
3201071347,273.062,2.65191,0.299978,0.875,0.020341
3201094114,274.188,2.65191,0.30216,0.78125,0.022767
3201110117,274.562,2.65191,0.304342,0.875,0.016003
3201131052,275.375,2.65625,0.307614,0.875,0.020935
3201150011,275.562,2.65625,0.309796,0.875,0.018959
3201181506,275.562,2.65625,0.313068,0.875,0.031495
3201191665,275.562,2.66059,0.314159,0.875,0.010159
3201210386,275.562,2.66059,0.316341,0.875,0.018721
3201230653,275.562,2.65625,0.317432,0.875,0.020267
3201254381,275.5,2.65625,0.317432,0.78125,0.023728
3201276886,275.25,2.65191,0.316341,0.78125,0.022505
3201301930,275.188,2.64757,0.31525,0.78125,0.025044
3201310122,275,2.64323,0.313068,0.671875,0.008192
3201331357,274.75,2.63889,0.310887,0.671875,0.021235
3201353828,274.562,2.63889,0.308705,0.671875,0.022471
3201371296,274.5,2.63021,0.308705,0.671875,0.017468
3201389842,274.562,2.62587,0.307614,0.78125,0.018546
3201410671,274.562,2.62153,0.305433,0.78125,0.020829
3201432824,274.688,2.61285,0.304342,0.78125,0.022153
3201449622,274.688,2.60851,0.305433,0.78125,0.016798
3201470107,275,2.60417,0.305433,0.78125,0.020485
3201499223,275.688,2.60417,0.305433,0.78125,0.029116
3201518358,276.188,2.59983,0.305433,0.78125,0.019135
3201529723,277.5,2.59983,0.304342,0.671875,0.011365
3201551633,280,2.59983,0.305433,0.671875,0.02191
3201577247,282.062,2.59983,0.304342,0.671875,0.025614
3201602132,284.375,2.59549,0.304342,0.671875,0.024885
3201612012,286.875,2.59114,0.305433,0.671875,0.00988
3201629625,288.188,2.59114,0.305433,0.671875,0.017613
3201649796,291,2.58681,0.306523,0.671875,0.020171
3201671482,295.562,2.58681,0.307614,0.671875,0.021686
3201690650,298.688,2.58247,0.311978,0.78125,0.019168
3201709904,302,2.58247,0.31525,0.78125,0.019254
3201730086,305.375,2.58247,0.318523,0.875,0.020182
3201750433,307.188,2.58247,0.321795,0.875,0.020347
3201771936,312.75,2.57812,0.325068,0.96875,0.021503
3201796557,316.75,2.57812,0.32834,1.07812,0.024621
3201810492,320.875,2.58247,0.332703,1.17188,0.013935
3201829748,323,2.58247,0.337067,1.17188,0.019256
3201850885,327.5,2.56944,0.34143,1.26562,0.021137
3201870369,334.375,2.57378,0.345793,1.26562,0.019484
3201892090,338.75,2.56944,0.350157,1.26562,0.021721
3201910074,343.188,2.56944,0.35452,1.35938,0.017984
3201929475,345.25,2.56511,0.357792,1.35938,0.019401
3201949820,349.5,2.56511,0.362156,1.46875,0.020345
3201973865,355.5,2.56511,0.36761,1.46875,0.024045
3201995950,359.375,2.56076,0.371973,1.46875,0.022085
3202020036,363.25,2.56076,0.378518,1.46875,0.024086
3202029862,367.375,2.56511,0.383972,1.5625,0.009826
3202049555,369.5,2.56076,0.391608,1.5625,0.019693
3202070308,375.875,2.56076,0.395972,1.46875,0.020753
3202099281,380.188,2.56511,0.403607,1.46875,0.028973
3202111096,382.375,2.56511,0.407971,1.46875,0.011815
3202129829,386.562,2.56076,0.413425,1.46875,0.018733
3202154484,390.688,2.56076,0.416697,1.46875,0.024655
3202178427,396.375,2.55642,0.421061,1.46875,0.023943
3202197640,400.062,2.55642,0.425424,1.46875,0.019213
3202211413,403.562,2.55642,0.430878,1.46875,0.013773
3202229673,405.188,2.55642,0.435241,1.46875,0.01826
3202253720,408.25,2.55208,0.439605,1.46875,0.024047
3202270582,412.5,2.55642,0.443968,1.46875,0.016862
3202290558,415.25,2.56076,0.449422,1.46875,0.019976
3202316709,416.562,2.56076,0.452695,1.46875,0.026151
