time_stamp,steering_wheel_angle,speed,yaw_rate,lateral_acc,longitude_acc,duration,gps_time_stamp,gps_precision,gps_longitude,gps_lattitude,gps_orientation
4639242728,-12.06250000000000,8.56772222222222,-0.04472406208235,-0.59988839285714,0.87000000000000,0.01993300000000,4643117623,0.58410000000000,121.39917877023760,31.17472785887947,0.21232471285484,
4639263839,-12.00000000000000,8.61111111111111,-0.04363323129986,-0.59988839285714,0.78000000000000,0.02111100000000,4643222204,0.58410000000000,121.39917655293141,31.17473685772950,0.21632987372111,
4639283917,-11.87500000000000,8.63716666666667,-0.04145156973487,-0.51618303571429,0.87000000000000,0.02007800000000,4643318776,0.58410000000000,121.39917443885311,31.17474607809016,0.15988881613644,
4639303775,-11.75000000000000,8.66319444444444,-0.04036073895237,-0.51618303571429,0.87000000000000,0.01985800000000,4643423687,0.58410000000000,121.39917226504386,31.17475518306888,0.25446445685136,
4639322992,-11.75000000000000,8.61111111111111,-0.03817907738738,-0.59988839285714,0.87000000000000,0.01921700000000,4643518167,0.58410000000000,121.39917009270677,31.17476436021668,0.21244442330876,
4639342674,-11.68750000000000,8.63716666666667,-0.03817907738738,-0.59988839285714,0.87000000000000,0.01968200000000,4643623910,0.58410000000000,121.39916829012385,31.17477375966872,0.21119349587278,
4639362679,-11.50000000000000,8.72394444444444,-0.03708824660488,-0.59988839285714,0.78000000000000,0.02000500000000,4643717052,0.58410000000000,121.39916598497513,31.17478314867261,0.21571067888503,
4639383091,-11.37500000000000,8.77605555555556,-0.03708824660488,-0.51618303571429,0.78000000000000,0.02041200000000,4643830621,0.60070000000000,121.39916371576044,31.17479270348316,0.28285647225001,
4639402627,-11.18750000000000,8.67188888888889,-0.03708824660488,-0.59988839285714,0.78000000000000,0.01953600000000,4643919844,0.60070000000000,121.39916137047261,31.17480211113701,0.22621300487971,
4639422810,-10.87500000000000,8.61111111111111,-0.03708824660488,-0.59988839285714,0.87000000000000,0.02018300000000,4644023076,0.60070000000000,121.39915928520864,31.17481156174800,0.15449320993301,
4639442886,-10.75000000000000,8.61977777777778,-0.03599741582238,-0.69754464285714,0.78000000000000,0.02007600000000,4644119638,0.60070000000000,121.39915707001659,31.17482101449133,0.13801807705406,
4639462661,-10.56250000000000,8.75000000000000,-0.03490658503989,-0.59988839285714,0.78000000000000,0.01977500000000,4644222306,0.60070000000000,121.39915482118239,31.17483048758507,-0.41350217901692,
4639483173,-10.37500000000000,8.77605555555556,-0.03490658503989,-0.59988839285714,0.78000000000000,0.02051200000000,4644316077,0.60070000000000,121.39915258734749,31.17483995184995,0.15237522033392,
4639504063,-10.18750000000000,8.77605555555556,-0.03599741582238,-0.51618303571429,0.78000000000000,0.02089000000000,4644424337,0.60070000000000,121.39915031576609,31.17484954865967,0.13675460109521,
4639523698,-10.00000000000000,8.75000000000000,-0.03381575425739,-0.51618303571429,0.78000000000000,0.01963500000000,4644523125,0.60070000000000,121.39914805676790,31.17485901942406,0.21798079075751,
4639543382,-9.87500000000000,8.75000000000000,-0.03381575425739,-0.51618303571429,0.78000000000000,0.01968400000000,4644622848,0.60070000000000,121.39914569679078,31.17486860843396,0.20366669190741,
4639562926,-9.75000000000000,8.77605555555556,-0.03163409269240,-0.51618303571429,0.78000000000000,0.01954400000000,4644716085,0.60070000000000,121.39914353475918,31.17487822677944,0.21236197645055,
4639582599,-9.75000000000000,8.80208333333333,-0.03054326190990,-0.51618303571429,0.78000000000000,0.01967300000000,4644831625,0.66870000000000,121.39914065946289,31.17488745043265,0.14185055829143,
4639602670,-9.68750000000000,8.84550000000000,-0.02945243112740,-0.43247767857143,0.78000000000000,0.02007100000000,4646919953,1.26500000000000,121.39909283730741,31.17509011195091,0.16446470337468,
4639622768,-9.56250000000000,8.84550000000000,-0.02945243112740,-0.43247767857143,0.78000000000000,0.02009800000000,4647023191,1.26500000000000,121.39909071753092,31.17509999784118,0.18422011145984,
4639642628,-9.56250000000000,8.85416666666667,-0.02727076956241,-0.43247767857143,0.78000000000000,0.01986000000000,4647115422,1.26500000000000,121.39908826842151,31.17510960819889,0.19446072961371,
4639662559,-9.56250000000000,8.86283333333333,-0.02836160034491,-0.43247767857143,0.66000000000000,0.01993100000000,4647222698,1.26500000000000,121.39908638536177,31.17511973079642,0.14504944741987,
4639683780,-9.50000000000000,8.88888888888889,-0.02836160034491,-0.43247767857143,0.66000000000000,0.02122100000000,4647314807,1.26500000000000,121.39908377737133,31.17512939899751,0.13812777235299,
4639702589,-9.50000000000000,8.87152777777778,-0.02945243112740,-0.43247767857143,0.66000000000000,0.01880900000000,4647421734,1.26500000000000,121.39908177414883,31.17513949055479,0.14904759977115,
4639723518,-9.37500000000000,8.88888888888889,-0.02836160034491,-0.43247767857143,0.66000000000000,0.02092900000000,4647514802,1.26500000000000,121.39907925441760,31.17514929189801,0.14487400774707,
4639742733,-9.25000000000000,8.90625000000000,-0.02945243112740,-0.43247767857143,0.66000000000000,0.01921500000000,4647621699,1.26500000000000,121.39907737954431,31.17515937890296,0.17604678401079,
4639763636,-9.18750000000000,8.94097222222222,-0.03054326190990,-0.51618303571429,0.66000000000000,0.02090300000000,4729901316,0.55980000000000,121.39821535702443,31.17863234267795,0.54978726177665,
4639783717,-9.06250000000000,8.93227777777778,-0.03054326190990,-0.43247767857143,0.57000000000000,0.02008100000000,4730007817,0.55980000000000,121.39821317480444,31.17863559289222,0.59708119463158,
4639803572,-8.87500000000000,8.95833333333333,-0.03054326190990,-0.43247767857143,0.57000000000000,0.01985500000000,4730099172,0.55980000000000,121.39821100978401,31.17863848661327,0.60216811908796,
4639822458,-8.75000000000000,8.99305555555556,-0.02945243112740,-0.34877232142857,0.57000000000000,0.01888600000000,4730208072,0.55980000000000,121.39820858352810,31.17864135323199,0.65096679865291,
4639842486,-8.68750000000000,9.00172222222222,-0.02945243112740,-0.43247767857143,0.57000000000000,0.02002800000000,4730300427,0.55980000000000,121.39820629721208,31.17864409746248,0.68408868273478,
4639863593,-8.50000000000000,8.95833333333333,-0.02836160034491,-0.43247767857143,0.57000000000000,0.02110700000000,4730406975,0.55980000000000,121.39820354081112,31.17864664114122,0.70824154685599,
4639883298,-8.37500000000000,8.99305555555556,-0.02836160034491,-0.34877232142857,0.48000000000000,0.01970500000000,4730499244,0.55980000000000,121.39820111305895,31.17864934796780,0.74437667594827,
4639902455,-8.18750000000000,9.01041666666667,-0.02836160034491,-0.34877232142857,0.48000000000000,0.01915700000000,4730606125,0.55980000000000,121.39819827399134,31.17865160383052,0.78357979097429,
4639922671,-8.00000000000000,9.04513888888889,-0.02945243112740,-0.43247767857143,0.48000000000000,0.02021600000000,4730699635,0.55980000000000,121.39819559390489,31.17865403048695,0.80737155316345,
4639942600,-7.75000000000000,9.03644444444444,-0.02945243112740,-0.43247767857143,0.48000000000000,0.01992900000000,4730813526,1.23400000000000,121.39819293109028,31.17865629033293,0.84510992075010,
4639963849,-7.68750000000000,9.07986111111111,-0.02945243112740,-0.43247767857143,0.39000000000000,0.02124900000000,4730901793,1.23400000000000,121.39819002520828,31.17865858170950,0.85007098055655,
4639983070,-7.50000000000000,9.06250000000000,-0.02836160034491,-0.34877232142857,0.39000000000000,0.01922100000000,4731006048,1.23400000000000,121.39818720523397,31.17866096382967,0.89541090414134,
4640002513,-7.37500000000000,9.04513888888889,-0.02727076956241,-0.34877232142857,0.39000000000000,0.01944300000000,4731101285,1.23400000000000,121.39818405644557,31.17866330222270,0.92143006585872,
4640022446,-7.25000000000000,9.03644444444444,-0.02508910799742,-0.43247767857143,0.39000000000000,0.01993300000000,4731206990,1.23400000000000,121.39818104584879,31.17866564656255,0.98356108205970,
4640043503,-7.00000000000000,9.07116666666667,-0.02508910799742,-0.43247767857143,0.39000000000000,0.02105700000000,4731298863,1.23400000000000,121.39817754853837,31.17866781856902,0.99189356666280,
4640062679,-6.75000000000000,9.05383333333333,-0.02399827721492,-0.43247767857143,0.39000000000000,0.01917600000000,4731405689,1.23400000000000,121.39817389987738,31.17866973663475,1.04382848600486,
4640083551,-6.68750000000000,9.05383333333333,-0.02290744643243,-0.43247767857143,0.27000000000000,0.02087200000000,4731499739,1.23400000000000,121.39817005161947,31.17867168336432,1.09263955683244,
4640104951,-6.37500000000000,9.06250000000000,-0.02290744643243,-0.51618303571429,0.27000000000000,0.02140000000000,4731606341,1.23400000000000,121.39816613157799,31.17867332654079,1.13366188516074,
4640123369,-6.18750000000000,9.06250000000000,-0.02290744643243,-0.51618303571429,0.27000000000000,0.01841800000000,4731700917,1.23400000000000,121.39816199457221,31.17867511011035,1.15704859215946,
4640142375,-6.00000000000000,9.07116666666667,-0.02181661564993,-0.43247767857143,0.27000000000000,0.01900600000000,4731812905,1.07750000000000,121.39815781551449,31.17867662805335,1.19011418172825,
4640163424,-5.87500000000000,9.09722222222222,-0.02181661564993,-0.43247767857143,0.27000000000000,0.02104900000000,4731901837,1.07750000000000,121.39815334103567,31.17867819437233,1.23761354316382,
4640182403,-5.56250000000000,9.12327777777778,-0.02181661564993,-0.43247767857143,0.27000000000000,0.01897900000000,4732007386,1.07750000000000,121.39814905361312,31.17867974158669,1.26749094659823,
4640202690,-5.37500000000000,9.14061111111111,-0.02181661564993,-0.34877232142857,0.27000000000000,0.02028700000000,4732100935,1.07750000000000,121.39814432518565,31.17868104207163,1.29190175139525,
4640222751,-5.25000000000000,9.12327777777778,-0.02072578486743,-0.34877232142857,0.27000000000000,0.02006100000000,4732206037,1.07750000000000,121.39813995781365,31.17868247910885,1.34296038076256,
4640243368,-5.06250000000000,9.10588888888889,-0.02072578486743,-0.25111607142857,0.27000000000000,0.02061700000000,4732304793,1.07750000000000,121.39813490186135,31.17868355395174,1.36410541341876,
4640262676,-4.87500000000000,9.11458333333333,-0.01963495408494,-0.25111607142857,0.27000000000000,0.01930800000000,4732404628,1.07750000000000,121.39813032601369,31.17868446469708,1.39352605287741,
4640283006,-4.68750000000000,9.13194444444444,-0.01854412330244,-0.25111607142857,0.27000000000000,0.02033000000000,4732500354,1.07750000000000,121.39812521409951,31.17868530137927,1.47155787255004,
4640302331,-4.50000000000000,9.13194444444444,-0.01745329251994,-0.16741071428571,0.27000000000000,0.01932500000000,4732812867,1.03680000000000,121.39810983019763,31.17868697227106,1.45077811525910,
4640322288,-4.18750000000000,9.11458333333333,-0.01636246173745,-0.25111607142857,0.27000000000000,0.01995700000000,4732901889,1.03680000000000,121.39810427011631,31.17868740009860,1.52113464515756,
4640342634,-3.87500000000000,9.13194444444444,-0.01636246173745,-0.25111607142857,0.27000000000000,0.02034600000000,4733006115,1.03680000000000,121.39809875734120,31.17868763919148,1.42593581922268,
4640363914,-3.37500000000000,9.11458333333333,-0.01418080017245,-0.25111607142857,0.27000000000000,0.02128000000000,4753996541,0.63250000000000,121.39671007619798,31.17840660507632,-2.73739679607946,
4640382414,-3.00000000000000,9.13194444444444,-0.01308996938996,-0.25111607142857,0.27000000000000,0.01850000000000,4754090156,0.63250000000000,121.39670751018613,31.17840524183776,-2.73518700490390,
4640403350,-2.68750000000000,9.14930555555556,-0.01199913860746,-0.34877232142857,0.27000000000000,0.02093600000000,4754198504,0.63250000000000,121.39670482943654,31.17840351849251,-2.72812379802391,
4640422374,-2.25000000000000,9.15800000000000,-0.01199913860746,-0.34877232142857,0.27000000000000,0.01902400000000,4754292380,0.63250000000000,121.39670230005179,31.17840211347414,-2.73293635446375,
4640442463,-1.87500000000000,9.16666666666667,-0.01090830782496,-0.25111607142857,0.27000000000000,0.02008900000000,4754397313,0.63250000000000,121.39669940032897,31.17840034154586,-2.73303763036363,
4640462772,-1.68750000000000,9.14930555555556,-0.00981747704247,-0.25111607142857,0.27000000000000,0.02030900000000,4754491423,0.63250000000000,121.39669686705336,31.17839878395435,-2.72725518669330,
4640482298,-1.37500000000000,9.15800000000000,-0.00981747704247,-0.16741071428571,0.27000000000000,0.01952600000000,4754597647,0.63250000000000,121.39669442155159,31.17839698927657,-2.72752600179870,
4640502691,-1.25000000000000,9.15800000000000,-0.00872664625997,-0.16741071428571,0.27000000000000,0.02039300000000,4754690982,0.63250000000000,121.39669208979268,31.17839534476064,-2.72611693878692,
4640523345,-1.06250000000000,9.17533333333333,-0.00872664625997,-0.16741071428571,0.27000000000000,0.02065400000000,4754806398,0.67950000000000,121.39668960633344,31.17839351493447,-2.72713017260909,
4640542237,-1.00000000000000,9.19272222222222,-0.00763581547748,-0.08370535714286,0.27000000000000,0.01889200000000,4754892075,0.67950000000000,121.39668720292707,31.17839182363852,2.26488822566022,
4640563406,-0.87500000000000,9.19272222222222,-0.00763581547748,-0.08370535714286,0.27000000000000,0.02116900000000,4754998121,0.67950000000000,121.39668438907147,31.17838998138784,2.32134654899713,
4640582688,-0.75000000000000,9.17533333333333,-0.00654498469498,-0.08370535714286,0.27000000000000,0.01928200000000,4755089203,0.67950000000000,121.39668206220132,31.17838818373347,2.29779665556005,
4640602265,-0.68750000000000,9.17533333333333,-0.00654498469498,-0.08370535714286,0.27000000000000,0.01957700000000,4755198107,0.67950000000000,121.39667953556940,31.17838616117964,2.33304876454535,
4640622424,-0.56250000000000,9.17533333333333,-0.00436332312999,-0.16741071428571,0.27000000000000,0.02015900000000,4755291625,0.67950000000000,121.39667722305946,31.17838422356561,2.34595283981169,
4640642474,-0.37500000000000,9.21875000000000,-0.00436332312999,-0.16741071428571,0.27000000000000,0.02005000000000,4755398394,0.67950000000000,121.39667451327657,31.17838201595029,2.36698047592701,
4640662240,-0.18750000000000,9.22744444444444,-0.00436332312999,-0.25111607142857,0.27000000000000,0.01976600000000,4755491108,0.67950000000000,121.39667233248086,31.17838008098918,2.39598906254791,
4640682232,0.00000000000000,9.25347222222222,-0.00436332312999,-0.25111607142857,0.27000000000000,0.01999200000000,4755597039,0.67950000000000,121.39666999081444,31.17837748291748,2.40410039337305,
4640703391,0.18750000000000,9.24477777777778,-0.00327249234749,-0.25111607142857,0.39000000000000,0.02115900000000,4755690028,0.67950000000000,121.39666783324073,31.17837551805613,2.45931874682551,
4640723523,0.37500000000000,9.21005555555555,-0.00327249234749,-0.25111607142857,0.39000000000000,0.02013200000000,4755805022,0.67700000000000,121.39666524907827,31.17837297389507,2.47119913684237,
4640742551,0.50000000000000,9.21005555555555,-0.00327249234749,-0.25111607142857,0.39000000000000,0.01902800000000,4756689665,0.67700000000000,121.39664707106867,31.17835165485927,2.67176430775639,
4640762890,0.56250000000000,9.24477777777778,-0.00436332312999,-0.25111607142857,0.48000000000000,0.02033900000000,4756805444,0.68370000000000,121.39664546387480,31.17834906811255,2.66809990118602,
4640782232,0.75000000000000,9.25347222222222,-0.00436332312999,-0.16741071428571,0.48000000000000,0.01934200000000,4756892102,0.68370000000000,121.39664384127023,31.17834623317177,2.75358867269016,
4640802174,0.75000000000000,9.26216666666667,-0.00327249234749,-0.16741071428571,0.48000000000000,0.01994200000000,4757088776,0.68370000000000,121.39664075202641,31.17834027664061,2.78279638902576,
4640823215,1.06250000000000,9.27950000000000,-0.00327249234749,-0.16741071428571,0.48000000000000,0.02104100000000,4757288725,0.68370000000000,121.39663791204700,31.17833393967920,2.79651931028890,
4640842117,1.18750000000000,9.28819444444444,-0.00218166156499,-0.16741071428571,0.48000000000000,0.01890200000000,4757396075,0.68370000000000,121.39663674556765,31.17833088134142,2.94184870839594,
4640862182,1.25000000000000,9.29688888888889,-0.00109083078250,-0.08370535714286,0.48000000000000,0.02006500000000,4757490579,0.68370000000000,121.39663549947923,31.17832757353007,2.86267412022086,
4640883304,1.56250000000000,9.34027777777778,-0.00109083078250,-0.08370535714286,0.48000000000000,0.02112200000000,4757596309,0.68370000000000,121.39663485101835,31.17832453751861,2.90157595974745,
4640902132,1.87500000000000,9.32291666666667,0.00000000000000,-0.16741071428571,0.48000000000000,0.01882800000000,4757690864,0.68370000000000,121.39663375214130,31.17832111610848,2.92884560111832,
4640922137,2.06250000000000,9.34894444444444,0.00000000000000,-0.16741071428571,0.48000000000000,0.02000500000000,4757804771,0.75150000000000,121.39663380768216,31.17831833198660,3.00183298322857,
4640943116,2.37500000000000,9.37500000000000,0.00109083078250,-0.16741071428571,0.48000000000000,0.02097900000000,4757890353,0.75150000000000,121.39663291112619,31.17831482290219,2.94447283825254,
4640962196,2.68750000000000,9.36633333333333,0.00218166156499,-0.16741071428571,0.48000000000000,0.01908000000000,4757997054,0.75150000000000,121.39663259504314,31.17831169809743,2.94517287586800,
4640983321,2.87500000000000,9.36633333333333,0.00327249234749,-0.16741071428571,0.48000000000000,0.02112500000000,4758091141,0.75150000000000,121.39663195370345,31.17830816108081,2.98250690392622,
4641002591,3.18750000000000,9.37500000000000,0.00436332312999,-0.16741071428571,0.48000000000000,0.01927000000000,4758195820,0.75150000000000,121.39663149587611,31.17830473413721,3.12447496400405,
4641022412,3.37500000000000,9.37500000000000,0.00654498469498,-0.08370535714286,0.48000000000000,0.01982100000000,4758289911,0.75150000000000,121.39663111761679,31.17830120692587,3.08057011500135,
4641042004,3.37500000000000,9.37500000000000,0.00763581547748,-0.08370535714286,0.48000000000000,0.01959200000000,4758396526,0.75150000000000,121.39663062424172,31.17829771607695,3.13795003000771,
4641063109,3.56250000000000,9.36633333333333,0.00981747704247,-0.08370535714286,0.48000000000000,0.02110500000000,4758690930,0.75150000000000,121.39663029578911,31.17828710943440,-3.07737387532898,
4641082167,3.56250000000000,9.36633333333333,0.01199913860746,0.00000000000000,0.48000000000000,0.01905800000000,4759891936,0.70010000000000,121.39663914368690,31.17824578713146,-2.90833704356911,
4641103108,3.50000000000000,9.38366666666667,0.01199913860746,0.00000000000000,0.48000000000000,0.02094100000000,4759995831,0.70010000000000,121.39664057523136,31.17824247814979,-2.89800274403308,
4641123042,3.50000000000000,9.36633333333333,0.01308996938996,0.00000000000000,0.48000000000000,0.01993400000000,4800099902,0.70010000000000,121.39664157967937,31.17823920426676,-2.92148988632902,
4641142309,3.37500000000000,9.38366666666667,0.01199913860746,0.00000000000000,0.48000000000000,0.01926700000000,4800195617,0.70010000000000,121.39664293892453,31.17823599388358,-2.90277697204133,
4641163090,3.37500000000000,9.40105555555556,0.01199913860746,0.00000000000000,0.48000000000000,0.02078100000000,4800290068,0.70010000000000,121.39664383145251,31.17823278199363,-2.90243321322771,
4641184738,3.25000000000000,9.43577777777778,0.00981747704247,0.00000000000000,0.48000000000000,0.02164800000000,4800395288,0.70010000000000,121.39664498990939,31.17822970678356,-2.91779643166156,
4641201913,3.25000000000000,9.47050000000000,0.01090830782496,0.08370535714286,0.48000000000000,0.01717500000000,4800488711,0.70010000000000,121.39664591005983,31.17822666165280,-2.90945585513178,
4641222012,3.25000000000000,9.47916666666667,0.01090830782496,0.08370535714286,0.48000000000000,0.02009900000000,4800594895,0.70010000000000,121.39664685669246,31.17822379614816,-2.90553961737061,
4641242320,3.25000000000000,9.43577777777778,0.01308996938996,0.00000000000000,0.48000000000000,0.02030800000000,4800689319,0.70010000000000,121.39664769850889,31.17822097934998,-2.91897894186211,
4641261998,3.25000000000000,9.44444444444444,0.01199913860746,0.00000000000000,0.48000000000000,0.01967800000000,4800803139,0.72080000000000,121.39664867942507,31.17821839766614,-2.91892644019665,
4641282027,3.25000000000000,9.47916666666667,0.01199913860746,0.00000000000000,0.48000000000000,0.02002900000000,4800889680,0.72080000000000,121.39664940994454,31.17821601793320,-2.90872936622502,
4641302350,3.25000000000000,9.52255555555555,0.01090830782496,0.00000000000000,0.48000000000000,0.02032300000000,4800995497,0.72080000000000,121.39665027330491,31.17821360213919,-2.87722104844416,
4641321905,3.25000000000000,9.47050000000000,0.01199913860746,0.00000000000000,0.48000000000000,0.01955500000000,4801088279,0.72080000000000,121.39665081943983,31.17821147197509,-2.91277194622543,
4641343055,3.18750000000000,9.42708333333333,0.01199913860746,0.00000000000000,0.48000000000000,0.02115000000000,4801197213,0.72080000000000,121.39665179456776,31.17820921586057,-2.94983916555802,
4641365270,3.18750000000000,9.52255555555555,0.01090830782496,-0.08370535714286,0.48000000000000,0.02221500000000,4801288809,0.72080000000000,121.39665225470669,31.17820719564418,-2.99024791452201,
4641383411,3.18750000000000,9.55727777777778,0.00872664625997,-0.08370535714286,0.48000000000000,0.01814100000000,4801394993,0.72080000000000,121.39665318143214,31.17820494159561,-3.00170636513708,
4641403443,3.18750000000000,9.56597222222222,0.00872664625997,-0.08370535714286,0.48000000000000,0.02003200000000,4801488365,0.72080000000000,121.39665358200347,31.17820304112814,-3.00667297788288,
4641422323,3.18750000000000,9.55727777777778,0.00763581547748,0.00000000000000,0.48000000000000,0.01888000000000,4801594039,0.72080000000000,121.39665433284168,31.17820080795409,-3.02791281288031,
4641441915,3.18750000000000,9.54861111111111,0.00654498469498,0.00000000000000,0.48000000000000,0.01959200000000,4801688021,0.72080000000000,121.39665455679936,31.17819895189180,-3.05364859435654,
4641463131,3.18750000000000,9.57466666666667,0.00763581547748,-0.08370535714286,0.48000000000000,0.02121600000000,4801802319,0.73470000000000,121.39665513164528,31.17819695303591,-3.08088259742477,
4641482289,3.18750000000000,9.60069444444444,0.00763581547748,-0.08370535714286,0.48000000000000,0.01915800000000,4801889005,0.73470000000000,121.39665535337375,31.17819498449259,-3.11996056426971,
4641501937,3.25000000000000,9.61805555555556,0.00763581547748,-0.08370535714286,0.48000000000000,0.01964800000000,4801994251,0.73470000000000,121.39665563500888,31.17819296288962,-3.14069557158125,
4641522078,3.37500000000000,9.60938888888889,0.00763581547748,-0.08370535714286,0.48000000000000,0.02014100000000,4802089567,0.73470000000000,121.39665562040672,31.17819103272880,3.09778930742622,
4641542873,3.50000000000000,9.60938888888889,0.00872664625997,-0.08370535714286,0.48000000000000,0.02079500000000,4802193442,0.73470000000000,121.39665569235621,31.17818905450905,3.07864828019273,
4641562166,3.68750000000000,9.60938888888889,0.00981747704247,-0.08370535714286,0.48000000000000,0.01929300000000,4802287043,0.73470000000000,121.39665560926083,31.17818708609303,3.06358540138920,
4641582198,4.00000000000000,9.60938888888889,0.01090830782496,-0.08370535714286,0.39000000000000,0.02003200000000,4802395380,0.73470000000000,121.39665564619861,31.17818517924319,3.02090569849879,
4641602960,4.37500000000000,9.60069444444444,0.00981747704247,-0.08370535714286,0.39000000000000,0.02076200000000,4802487904,0.73470000000000,121.39665548250065,31.17818309382807,2.97835776535995,
4641623976,4.75000000000000,9.55727777777778,0.01090830782496,-0.08370535714286,0.48000000000000,0.02101600000000,4802594418,0.73470000000000,121.39665537682157,31.17818109969293,2.97736698398109,
4641641964,5.25000000000000,9.58333333333333,0.01199913860746,-0.08370535714286,0.48000000000000,0.01798800000000,4802687847,0.73470000000000,121.39665499202908,31.17817896044319,2.94793580678709,
4641663026,5.68750000000000,9.58333333333333,0.01199913860746,-0.08370535714286,0.39000000000000,0.02106200000000,4802801975,0.73960000000000,121.39665473165114,31.17817641769960,2.89489830506793,
4641683342,6.06250000000000,9.61805555555556,0.01199913860746,0.00000000000000,0.39000000000000,0.02031600000000,4802890101,0.73960000000000,121.39665422753164,31.17817419053126,2.86550024448913,
4641702088,6.37500000000000,9.61805555555556,0.01199913860746,0.00000000000000,0.39000000000000,0.01874600000000,4802995524,0.73960000000000,121.39665348674517,31.17817185199965,2.84729904114873,
4641723083,6.68750000000000,9.62672222222222,0.01308996938996,0.00000000000000,0.39000000000000,0.02099500000000,4803087839,0.73960000000000,121.39665275912623,31.17816955553336,2.80377699038345,
4641742725,7.00000000000000,9.64411111111111,0.01527163095495,0.08370535714286,0.39000000000000,0.01964200000000,4803196057,0.73960000000000,121.39665204020669,31.17816695102759,2.76098554122434,
