X,Y,PHI
18.37024381016265,-0.66150085319374,-1.62522430311372
19.33961314114269,-0.71355935315867,-1.64179091901445
20.30393101764469,-0.75717940047048,-1.62831066510230
21.30894911124604,-0.75963497554383,-1.65935826572816
22.28429512729889,-0.83163603217382,-1.65155162348699
23.27423074882422,-0.83228963540477,-1.61153563751047
24.24984543284575,-0.89378744202808,-1.62716794135862
25.25415756686363,-0.90056853539437,-1.61698280316145
26.24453063991975,-0.97114232885603,-1.62375998067245
27.24507094033815,-0.99501739397805,-1.53898761748000
28.22797923662154,-1.04288306915954,-1.60615735984839
29.24044156324741,-1.08349942770116,-1.64050607572263
30.24361510204275,-1.12709733600976,-1.61865162617575
31.26149353020186,-1.14477445686356,-1.59874777581320
32.26919454639180,-1.18790269513410,-1.60170998471239
33.28305223136876,-1.19558947807173,-1.62366854432618
34.29928119931492,-1.23982394423990,-1.62588245710341
35.31963483759244,-1.25791973696117,-1.60384888972347
36.34012334829865,-1.28663885143734,-1.57456045000672
37.35132705596330,-1.26881125796173,-1.54189613880451
38.38790938811600,-1.30698331304841,-1.57880812848044
39.42183585242787,-1.29030864336714,-1.70654033679507
40.46599791277803,-1.31706378168413,-1.56285641063973
41.48570057498645,-1.32734307005735,-1.55885124977346
42.52723791155357,-1.35255871390985,-1.61529230735812
43.55752521210295,-1.36943964046540,-1.52071666664321
44.59559186905788,-1.38819459436225,-1.56273670018581
45.65006346197394,-1.44670402148937,-1.56398762762179
46.71380473052260,-1.45820063625026,-1.55947044460954
47.79474524156471,-1.47703152210605,-1.49232465124456
48.86133538195919,-1.48524235695302,-1.54896811861485
49.92719309918620,-1.51868114490760,-1.62068791356156
50.99597035832109,-1.54008210732073,-1.63716304644050
52.06764605537022,-1.55884268249005,-2.18868330251149
53.13805592420746,-1.57878641874944,-1.62280590316065
54.22359036667741,-1.59840823628643,-1.63842652239936
55.29522431965303,-1.61616717893137,-1.55720033273706
56.38174399504855,-1.62737656630945,-1.57151443158716
57.46734186008820,-1.65770994596831,-1.56281914704402
58.52498846764786,-1.61217784842006,-1.63333056520313
81.44579527378448,-2.04034582693580,-1.61071642011988
82.55947116119408,-2.08105137083344,-1.59096101203473
83.65014547999772,-2.08448249898308,-1.58072039388086
84.78453806587052,-2.15291066039464,-1.63013167607469
85.88475989779612,-2.14295102810666,-1.63705335114158
87.01828014167097,-2.19945165164875,-1.62613352372342
88.13108355474974,-2.20090875031714,-1.63030711574750
89.26145503920782,-2.26924213838087,-1.59913433948378
482.92946639796651,-5.65537405519710,-1.22539386171791
483.32635021612316,-5.53056905482896,-1.17809992886299
483.68429999560948,-5.39878365567462,-1.17301300440661
484.04472304508585,-5.24204023345757,-1.12421432484166
484.38900579079035,-5.09537116678617,-1.09109244075978
484.72131394331865,-4.90013757284528,-1.06693957663858
485.06447597325496,-4.73940882618979,-1.03080444754630
485.36734872376695,-4.52955620010455,-0.99160133252027
485.68541395753226,-4.33860635957416,-0.96780957033112
485.98507028024341,-4.14524844771823,-0.93007120274447
486.29316889124669,-3.93003417334539,-0.92511014293802
486.60930954611848,-3.72499705044204,-0.87977021935323
486.92752293209679,-3.48831415280587,-0.85375105763585
487.24352003902146,-3.26463193406339,-0.79162004143487
487.55094035368859,-2.99151725091956,-0.78328755683176
487.83401249011371,-2.69820844291930,-0.73135263748970
488.12431708969416,-2.38701883127253,-0.68254156666213
488.38325807403504,-2.06184395403741,-0.64151923833383
488.66188177887926,-1.71986168051994,-0.61813253133511
488.91263082555690,-1.36757329462380,-0.58506694176632
489.17472854895698,-0.98896296352886,-0.53756758033074
489.43088780977320,-0.62729676164255,-0.50769017689633
489.66947356862613,-0.21866019638493,-0.48327937209932
489.91536450664194,0.15309651021970,-0.43222074273201
490.13631033877914,0.59763752473560,-0.41107571007580
490.32956268903337,1.00145876964117,-0.38165507061716
490.52589398766975,1.45693899483477,-0.30362325094453
491.02507508046142,2.84805869041953,-0.32440300823547
491.18643671978680,3.35507795820862,-0.25404647833700
491.32639537794944,3.86223859341784,-0.34924530427188
489.65334394481494,139.83155667516073,-4.51257791957403
489.55892667416441,140.10311656317296,-4.51036812839846
489.42791497530715,140.39401999582671,-4.50330492151848
489.32821847433195,140.66317775246145,-4.50811747795831
489.19648121642143,140.97562421330801,-4.50821875385820
489.08035451523835,141.24881660627233,-4.50243631018787
488.93675490646592,141.51954935954487,-4.50270712529327
488.80705109421598,141.77608475885191,-4.50129806228149
488.66043347160445,142.05119520461434,-4.50231129610366
488.52715016995961,142.31552284192853,0.48970710216565
488.38602590105597,142.62167289412147,0.54616542550257
488.23964902154614,142.88143968891606,0.52261553206548
488.07306885260476,143.16520619406080,0.55786764105078
487.91124901808394,143.42700591032195,0.57077171631712
487.72843286816641,143.73226769470349,0.59179935243244
487.56417418134833,143.98174869796028,0.62080793905335
487.33148619230491,144.26215920490131,0.62891926987848
487.16351125476581,144.51019935373799,0.68413762333095
486.94167591706122,144.81187434687584,0.69601801334780
485.01084246658490,147.01635622344770,0.89658318426182
